Iteration;Time;BestFitness;LastCalledHeur;IsRelay;NumOfMoves-LLH0;NumOfMoves-LLH1;NumOfMoves-LLH2;NumOfMoves-LLH3;NumOfMoves-LLH4;NumOfMoves-LLH5;NumOfMoves-LLH6;NumOfMoves-LLH7;NumOfMoves-LLH8;LAProb-LLH0;LAProb-LLH1;LAProb-LLH2;LAProb-LLH3;LAProb-LLH4;LAProb-LLH5;LAProb-LLH6;LAProb-LLH7;LAProb-LLH8;
2000;0,152;-7,0;-1;-1;186;152;172;459;360;276;66;85;437;0,26671711845292306;0;0;0,1768794831207687;0,3058628598901596;0,12675542335846346;0;0;0,12378511517768512
3500;0,194;-4,0;-1;-1;469;152;172;611;1058;519;66;85;561;0,0939949070970593;0;0;0;0,2502096196349561;0,6205917840942714;0;0;0,03520368917371315
5000;0,223;-7,0;-1;-1;711;157;180;618;1521;1291;74;90;613;0,21069512928893772;0;0;0;0,350435002809387;0,3916119943649944;0;0;0,047257873536680844
6500;0,254;-6,0;-1;-1;940;157;180;618;1918;2103;74;90;675;0,13563650877970065;0;0;0;0,2645631340091729;0,54768161306419;0;0;0,05211874414693636
8000;0,281;-7,0;-1;-1;1125;157;180;618;2334;2921;74;90;756;0,13001074512165428;0,024882321810253315;0,028033513674425414;0;0,26342052946159944;0,4807411826888242;0,0032788136739356735;0,004053827138174483;0,06557906643113325
10000;0,326;-6,0;-1;-1;1337;420;235;623;3007;3561;89;100;938;0;0,08870267661940787;0;0,06927364976102468;0,4864637259465287;0;0,0021468310910717956;0,0025679367950285853;0,3508451797869384
11500;0,364;-4,0;-1;-1;1337;559;235;740;3780;3561;92;104;1402;0;0,19761729771096428;0;0,23437273043554765;0;0;0;0,009880115559642985;0,5581298562938452
13000;0,39;-7,0;-1;-1;1337;713;235;1676;3780;3561;92;114;1802;0;0,08434337687381352;0;0,6557803263329035;0;0;0;0;0,25987629679328295
14000;0,403;-7,0;-1;-1;1337;800;235;2311;3780;3561;92;114;2080;0;0,10575292387188699;0;0,5699876596541977;0;0;0;0;0,32425941647391526
15000;0,417;-5,0;-1;-1;1339;921;239;2871;3782;3565;92;116;2406;0,09402802394374636;0,027498574261116935;0;0,37889470178271273;0;0,41326856474124984;0;0;0,08631013527117411
16500;0,44;-8,0;-1;-1;1469;951;239;3328;3782;4320;92;116;2534;0,07290818661780492;0,02321135119774091;0,01996307379043853;0;0,33109891586471946;0,47857499014419613;0,0024576420363901473;0;0,07178584034870998
18500;0,477;-8,0;-1;-1;1646;1004;285;3328;4454;5189;94;116;2715;0,08528787168043231;0,029909669838067438;0;0;0,3479180036573555;0,4413982991577657;0;0,0033670845233275525;0,0921190711430517
20000;0,504;-6,0;-1;-1;1743;1044;285;3328;5169;5735;94;119;2814;0,06295141536511963;0;0;0;0,4846074379286542;0,3782754451838791;0;0,00266255113612631;0,07150315038622064
21500;0,527;-7,0;-1;-1;1849;1044;285;3328;5832;6345;94;127;2927;0,1115344991634406;0;0;0;0;0,7557950642477725;0;0;0,1326704365887867
22500;0,541;-7,0;-1;-1;1979;1045;289;3330;5838;7083;99;127;3064;0,07289867924426023;0;0;0,4176746336639043;0;0,4179163534645327;0;0;0,09151033362730292
24000;0,563;-7,0;-1;-1;2095;1045;289;3934;5838;7714;99;127;3213;0,0851818837253549;0;0;0,3738568407257198;0;0,43024842699380594;0;0;0,11071284855511937
25500;0,591;-7,0;-1;-1;2204;1045;289;4342;5838;8383;99;127;3527;0,06870245544511015;0,0386948665310582;0;0,2648037839251385;0;0,41713037301263506;0,004638717179333092;0;0,20602980390672504
