Iteration;Time;BestFitness;LastCalledHeur;IsRelay;NumOfMoves-LLH0;NumOfMoves-LLH1;NumOfMoves-LLH2;NumOfMoves-LLH3;NumOfMoves-LLH4;NumOfMoves-LLH5;NumOfMoves-LLH6;NumOfMoves-LLH7;NumOfMoves-LLH8;LAProb-LLH0;LAProb-LLH1;LAProb-LLH2;LAProb-LLH3;LAProb-LLH4;LAProb-LLH5;LAProb-LLH6;LAProb-LLH7;LAProb-LLH8;
2000;1,06;-33,0;-1;-1;52;47;90;122;923;685;17;32;100;0;0;0,025022879287178678;0,03030186826379508;0,5923230217623916;0,3523522306866347;0;0;0
3500;1,416;-36,0;-1;-1;52;47;112;152;1518;1538;17;32;100;0;0;0,01390760908806221;0,01512176974393346;0,23062343488743592;0,7403471862805684;0;0;0
5000;1,515;-37,0;-1;-1;55;49;144;184;1885;2624;19;34;102;0;0;0,01681747963776602;0,01819952033015601;0,2735950060253123;0,6913879940067656;0;0;0
6500;1,689;-31,0;-1;-1;55;49;167;213;2299;3658;19;34;102;0;0;0,010402527971687975;0,01074362997872096;0,19016162982165746;0,7886922122279336;0;0;0
8000;1,89;-34,0;-1;-1;55;49;191;234;2662;4750;19;34;102;0,01280158144384574;0,015223176777527148;0,014341350251000895;0,014977927716149746;0,24604429768442515;0,6891604905965902;0,001572881150361307;1,5054918638361602E-4;0,005727745193716314
10000;2,13;-24,0;-1;-1;68;75;212;257;3052;6289;27;39;114;0,007213408754091981;0;0,007984393499124144;0;0,17618672138198294;0,8077368978920683;8,785784727326082E-4;0;0
11500;2,255;-29,0;-1;-1;86;75;225;257;3316;7493;28;39;114;0,008589336417348126;0;0,010939208566023973;0;0;0,9791868377105711;0,0012846173060568108;0;0
13000;2,372;-29,0;-1;-1;97;75;240;257;3316;8967;28;39;114;0,006793339131114597;0;0,008767580452136568;0;0;0,9833091407784825;0,0011299396382662373;0;0
14500;2,47;-29,0;-1;-1;107;75;251;257;3316;10443;31;39;114;0,004400648956285735;0;0,008033332928130564;0;0;0,9865019309619091;0,001064087153674632;0;0
16000;2,682;-21,0;-1;-1;189;77;264;259;3319;11853;36;42;120;0,019454133807500287;0;0,009391482553308355;0,011948959575401985;0;0,9592054240637894;0;0;0
17500;2,839;-26,0;-1;-1;310;77;286;280;3319;13189;36;42;120;0,059084011030814176;0,011828475863560867;0,007992772004944233;0,010133359882681553;0,2484550078513703;0,5889667992975022;0;9,21795023629765E-5;0,07344739456676364
19500;2,964;-31,0;-1;-1;390;91;297;298;3820;14334;36;42;351;0;0,008514391337619897;0,006313038380738294;0,0077000390245807486;0,31020316830378125;0,6672693629532799;0;0;0
21000;3,106;-34,0;-1;-1;390;103;305;306;4228;15398;36;42;351;0;0;0,004278768959084815;0,005203389186052936;0,2610007594696187;0,7295170823852436;0;0;0
22500;3,202;-34,0;-1;-1;390;103;310;313;4659;16455;36;42;351;0;0;0,003243023708983694;0,003922318227243761;0,27671609414366055;0,715504449168066;6,14114752046067E-4;0;0
24000;3,523;-32,0;-1;-1;392;105;317;323;5070;17537;37;50;353;0;0;0,004368750211568464;0,0052042429154950205;0;0,9895799139151861;8,470929577506495E-4;0;0
25500;3,64;-34,0;-1;-1;392;105;323;329;5070;19023;39;50;353;0,03528523079047865;0;0,005133078753144453;0,005884334243745311;0;0,9536973562126315;0;0;0
27000;3,791;-31,0;-1;-1;435;105;330;335;5070;20467;39;50;353;0,02732128991154376;0,004306050779049143;0,00459252561020614;0,005268781985298127;0;0,9585113517139028;0;0;0
28500;3,94;-29,0;-1;-1;476;112;332;342;5070;21910;39;50;353;0;0,0033911448932564953;0,003737201953248369;0,004193677462405758;0;0,9104622671043474;0;7,15119162637958E-6;0,07820855739511551
30000;4,068;-30,0;-1;-1;476;116;339;346;5070;23288;39;50;460;0;0;0,0024800080980020584;0,0028220286197970057;0,27775142637012024;0,6813423767410193;0;0;0,03560416017106133
