Iteration;Time;QI-0;QI-1;QI-2;QI-3;QI-4;QI-5;QI-6;
2093;0,73;6;4;3;2;5;7;1
3593;0,901;1;3;1;1;4;2;1
4622;1,019;1;1;1;1;2;3;1
5622;1,11;2;1;1;1;3;1;1
6622;1,195;2;1;1;1;1;3;1
8146;1,395;3;1;4;1;2;6;5
9646;1,513;2;5;3;1;1;1;4
10646;1,556;1;2;3;1;1;1;1
11646;1,604;2;1;3;1;1;1;1
12667;1,67;1;3;2;1;1;1;1
14167;1,856;1;3;2;1;4;1;1
16167;2,017;2;6;5;4;1;3;7
17667;2,187;1;4;2;3;1;1;1
18667;2,264;1;2;3;1;1;1;1
19686;2,39;1;3;1;2;1;1;1
20686;2,465;1;3;1;2;1;1;1
22186;2,58;3;5;1;4;2;1;1
23686;2,661;2;3;1;4;1;6;5
25186;2,736;1;4;1;1;1;3;1
26186;2,785;1;1;1;3;1;2;1
27206;2,837;1;1;1;2;1;3;1
28706;2,911;1;1;4;1;1;3;1
30206;3,008;4;5;2;1;3;6;1
31706;3,088;3;1;1;1;5;4;1
32706;3,139;2;1;1;1;1;3;1
33706;3,192;3;1;1;1;1;2;1
34706;3,239;3;1;1;1;1;2;1
36240;3,303;4;1;2;3;1;5;1
37740;3,365;4;1;3;1;1;5;1
39240;3,45;4;1;3;1;1;2;1
40740;3,538;4;1;2;1;1;3;1
41740;3,595;2;1;1;1;1;3;1
43240;3,696;3;1;1;1;2;4;1
44740;3,788;4;1;2;1;3;5;1
46240;3,874;3;1;2;1;4;5;1
47770;3,952;3;1;2;1;1;5;4
49270;4,029;4;1;3;1;1;2;1
50270;4,08;2;1;3;1;1;1;1
51270;4,125;2;1;1;1;1;3;1
52770;4,184;2;1;3;1;1;4;1
54270;4,25;4;1;3;5;2;1;1
55770;4,333;1;4;3;6;2;1;5
57270;4,389;1;2;4;3;1;1;1
58270;4,43;1;3;1;2;1;1;1
59288;4,481;1;1;3;2;1;1;1
60788;4,62;1;1;2;4;1;3;1
62288;4,691;3;4;1;5;2;6;1
63788;4,754;5;1;1;1;1;4;1
64788;4,795;2;1;1;1;1;1;1
65788;4,836;2;1;1;1;1;1;1
66788;4,877;1;1;1;1;1;2;1
67788;4,924;2;1;1;1;1;3;1
69288;4,995;3;4;2;1;5;6;1
70788;5,057;5;1;1;1;3;4;2
72321;5,124;1;1;1;1;3;4;2
73321;5,163;2;1;1;1;1;3;1
74321;5,188;2;1;1;1;1;3;1
75821;5,277;1;1;3;1;2;4;1
77321;5,606;6;1;3;5;2;4;1
78821;5,907;3;1;4;1;1;5;1
79821;6,12;1;1;3;1;1;2;1
80821;6,357;2;1;3;1;1;1;1
81821;6,578;3;1;2;1;1;1;1
83321;6,868;3;1;1;1;4;2;1
84821;7,185;3;6;5;2;1;4;1
86353;7,496;1;5;2;1;1;4;3
87853;7,783;1;3;2;1;1;4;1
88853;7,991;1;3;1;1;1;2;1
89853;8,185;1;3;2;1;1;1;1
91353;8,407;1;1;4;1;3;2;1
92853;8,498;3;1;2;1;1;6;1
94353;8,558;2;1;1;1;1;4;3
95853;8,62;2;1;3;1;1;4;1
96853;8,661;2;1;1;1;1;3;1
97853;8,703;3;1;1;1;1;2;1
99353;8,764;4;1;3;1;2;5;1
100883;8,871;1;1;2;1;3;4;1
102383;9,035;5;1;4;1;3;6;1
103883;9,198;3;1;4;1;1;2;1
105383;9,39;3;1;4;1;2;1;1
106883;9,546;1;1;2;1;3;4;1
108383;9,633;3;4;2;1;1;5;1
109883;9,714;1;3;2;1;1;4;1
111383;9,784;2;4;3;1;1;5;1
112883;9,966;1;4;2;1;1;3;1
114383;10,067;5;3;1;2;1;4;1
115883;10,16;2;3;1;1;5;4;1
117415;10,314;2;3;1;1;1;4;1
118915;10,473;3;1;1;1;2;4;1
120415;10,576;3;2;1;1;1;4;1
121915;10,863;3;6;2;1;4;5;1
123415;11,041;2;1;1;4;3;5;1
124915;11,168;2;1;1;1;3;4;1
126415;11,27;4;1;1;1;2;3;1
127915;11,341;2;1;1;1;3;4;1
129415;11,498;3;1;1;1;2;4;1
130915;11,697;2;1;4;5;3;6;1
132415;11,854;1;1;2;1;4;3;1
133944;11,997;1;1;4;2;3;5;1
135444;12,083;1;1;2;3;1;4;1
136944;12,139;1;1;3;1;2;4;1
138444;12,197;3;1;4;1;2;5;1
139944;12,264;2;1;4;1;3;5;1
141444;12,326;2;1;3;1;1;4;1
142944;12,387;3;1;2;1;1;4;1
144444;12,462;2;1;3;1;1;4;1
145944;12,529;2;1;3;1;4;5;1
147444;12,591;2;1;1;1;3;4;1
148944;12,655;4;1;3;1;1;2;1
150467;12,721;3;4;2;1;1;5;1
151967;12,776;2;3;1;1;1;4;1
153467;13,116;1;4;2;1;1;3;1
154967;13,5;2;1;3;5;1;4;1
156467;13,912;2;1;3;1;1;4;1
157967;14,283;1;1;2;5;3;4;1
159467;14,705;1;1;2;1;3;4;1
160967;15,021;1;1;3;1;2;4;1
162467;15,248;1;1;4;1;3;5;1
163467;15,364;1;1;3;1;1;2;1
164967;15,592;1;1;2;1;3;4;1
166496;15,898;2;1;4;1;1;3;1
167996;16,231;1;1;3;1;2;4;1
169496;16,586;2;1;4;5;3;1;1
170996;16,81;2;4;1;5;3;1;1
172496;16,868;4;1;1;2;3;1;1
173996;16,927;1;2;1;3;4;1;1
175496;16,986;1;3;1;2;4;1;1
176996;17,05;1;3;1;4;2;5;1
178496;17,11;1;1;4;1;3;5;1
179496;17,15;1;1;1;1;2;3;1
180496;17,19;1;1;1;1;2;3;1
181516;17,232;1;1;3;1;1;2;1
183016;17,302;1;1;3;1;2;4;1
184516;17,363;2;6;4;5;1;3;1
186016;17,423;1;4;2;1;1;3;1
187516;17,483;1;4;3;1;1;2;1
189016;17,544;1;4;3;1;1;2;1
190516;17,605;1;4;2;1;1;3;1
192016;17,666;4;6;5;1;2;3;1
193516;17,725;2;4;3;1;1;1;1
195016;17,782;4;2;1;1;1;3;1
196516;17,843;2;1;3;1;1;4;1
198039;17,912;1;3;2;1;1;4;1
199556;18,005;3;5;1;2;1;4;1
201056;18,071;4;5;1;1;2;3;1
202583;18,142;1;2;1;1;4;3;1
204104;18,214;2;3;1;1;1;4;1
205604;18,278;1;2;1;1;3;4;1
207125;18,345;4;3;5;1;1;2;1
208625;18,408;2;4;3;1;1;5;1
210125;18,474;2;3;1;1;1;4;1
211647;18,54;1;2;4;1;1;3;1
213147;18,61;1;3;2;1;1;4;1
214647;18,673;2;3;1;1;4;5;1
216147;18,737;2;4;1;1;1;3;1
217672;18,803;2;3;1;4;1;5;1
219172;18,869;2;4;1;3;1;1;1
220672;18,981;3;4;1;1;1;2;1
222172;19,045;1;3;2;4;1;5;1
223672;19,11;1;3;2;1;1;4;1
225192;19,179;1;5;4;1;2;3;1
226692;19,241;1;2;3;1;1;4;1
228192;19,307;1;3;2;1;1;4;1
229692;19,373;1;4;3;1;2;5;1
231192;19,437;1;3;2;1;1;4;1
232692;19,502;1;4;5;1;2;3;1
234215;19,573;1;4;3;1;1;2;1
235715;19,64;1;3;2;1;1;4;1
237215;19,706;1;2;3;1;1;4;1
238715;19,773;1;4;3;1;2;5;1
240215;19,874;1;4;2;1;1;3;1
241715;20,001;1;3;2;4;1;5;1
243215;20,092;1;4;3;1;1;2;1
244740;20,167;1;3;2;4;1;1;1
246240;20,23;1;4;2;1;1;3;1
247740;20,284;1;3;2;1;1;4;1
249240;20,347;6;2;1;3;5;4;1
250740;20,419;3;1;1;1;2;4;1
252240;20,494;2;1;1;1;3;4;1
253740;20,563;3;1;1;4;1;2;1
255240;20,634;3;1;1;1;2;4;1
256764;20,707;1;4;3;5;2;6;1
258264;20,776;1;3;1;4;1;2;1
259764;20,846;1;4;3;1;1;2;1
261264;20,918;1;3;2;4;1;1;1
262764;20,989;1;3;2;4;1;1;1
264264;21,056;6;4;3;1;2;1;1
265764;21,127;3;4;1;1;2;1;1
267264;21,214;3;4;2;1;1;1;1
268764;21,314;3;4;2;1;1;1;1
270286;21,828;3;4;1;1;2;1;1
271786;22,253;3;6;4;1;2;5;1
273286;22,662;2;4;3;1;1;1;1
274786;22,832;1;2;3;1;1;4;1
276286;23,223;1;2;3;1;1;4;1
277786;23,644;1;4;2;1;1;3;1
279286;24,051;3;4;5;1;2;1;1
280786;24,141;1;3;5;4;2;1;1
282286;24,311;1;2;3;4;1;1;1
283786;24,704;1;4;3;1;2;1;1
285306;25,054;1;1;3;2;4;1;1
286806;25,36;1;5;4;1;3;2;1
288306;25,723;1;4;2;1;3;5;1
289806;26,034;1;2;4;1;1;3;1
291306;26,439;1;4;2;1;1;3;1
292806;26,761;1;3;1;1;2;4;1
