Iteration;Time;BestFitness;LastCalledHeur;IsRelay;NumOfMoves-LLH0;NumOfMoves-LLH1;NumOfMoves-LLH2;NumOfMoves-LLH3;NumOfMoves-LLH4;NumOfMoves-LLH5;NumOfMoves-LLH6;LAProb-LLH0;LAProb-LLH1;LAProb-LLH2;LAProb-LLH3;LAProb-LLH4;LAProb-LLH5;LAProb-LLH6;
2000;0,542;-29,0;-1;-1;127;182;735;151;464;402;23;0;0,040440964573302894;0,444626535707709;0;0,03869354481108659;0,47623895490790147;0
3500;0,772;-43,0;-1;-1;127;247;1238;151;542;1256;23;0;0,05369455720651471;0,24353615215674734;0;0,07503283622918111;0,6277364544075569;0
5000;0,887;-44,0;-1;-1;133;353;1738;155;680;2032;27;0;0,06219557856441968;0,35831559533235763;0;0,12393724293190264;0,45555158317132005;0
6500;1,033;-34,0;-1;-1;133;395;2111;155;731;3066;27;0;0,008983427794706712;0,15424797309293378;0;0,018890664106068128;0,8178779350062914;0
8000;1,24;-41,0;-1;-1;133;417;2456;155;766;4164;27;0,037537571201086535;0,006467916065199798;0,1333727085228638;0,015567800980315736;0,014054040340397174;0,7884841215597939;0,0045158413303432576
10000;1,462;-34,0;-1;-1;228;457;2726;183;797;5726;36;0;0,47114001178942644;0;0,24125852797297026;0,22384491597582684;0;0,06375654426177652
11500;1,603;-35,0;-1;-1;228;761;2726;760;1380;5726;72;0;0,0947885139818354;0;0,345764265467363;0,5594472205508015;0;0
12500;1,653;-35,0;-1;-1;228;862;2726;1104;1935;5726;72;0;0,12028688038452376;0;0,3157993669527736;0,5639137526627025;0;0
13500;1,711;-31,0;-1;-1;228;989;2726;1460;2452;5726;72;0;0,007084726293366368;0;0,9046564986256191;0,08825877508101448;0;0
14500;1,777;-35,0;-1;-1;231;995;2729;2362;2553;5727;77;0;0,0043930838856341995;0,10110982851483317;0,4175593975060825;0,04170816810406359;0,4352295219893866;0
16000;1,838;-37,0;-1;-1;231;1001;2869;2970;2612;6414;77;0,021636934857049428;0,00911881659119238;0,1972781828681513;0,6866708400229652;0,08463289072672454;0;6,623349339171326E-4
17500;1,902;-36,0;-1;-1;250;1009;3109;4014;2800;6414;78;0,011820657544252322;0;0,15246260996719083;0,7435100584207098;0,09220667406784692;0;0
19000;1,964;-36,0;-1;-1;281;1009;3381;5028;2983;6414;78;0,016610419577346703;0;0,20866202609655485;0,6442366805051932;0,1304908738209053;0;0
20500;2,046;-36,0;-1;-1;290;1009;3757;5958;3168;6414;78;0,008731332001570061;0;0,29140211936252475;0,5812080052173605;0,11865854341854472;0;0
22000;2,119;-35,0;-1;-1;307;1012;4217;6797;3363;6419;81;0,006914047620741545;0;0,3158554184536944;0,5248026280416396;0,15242790588392446;0;0
23500;2,179;-40,0;-1;-1;339;1012;4707;7543;3595;6419;81;0,02565453270651633;0,0030533470545878244;0,24017748372473696;0,32396008019053585;0,13134426290409457;0,27581029341952856;0
25000;2,242;-36,0;-1;-1;384;1014;5049;7998;3800;6870;81;0,04537129058860169;0,006181663357259543;0;0;0,28201483927332816;0,6659898142637681;4,423925170423576E-4
26500;2,307;-33,0;-1;-1;448;1019;5049;7998;4207;7893;82;0,041256172736945956;0,006724367959726362;0;0;0;0,9515377651839785;4,816941193491644E-4
28000;2,373;-35,0;-1;-1;504;1024;5049;7998;4207;9331;83;0,027134760893064564;0,005134681214688967;0;0;0;0,9677305578922464;0
29000;2,416;-37,0;-1;-1;531;1028;5049;7998;4207;10300;83;0,028168515772306897;0,005711145623199724;0;0;0;0,9661203386044933;0
30000;2,463;-31,0;-1;-1;565;1036;5053;8001;4208;11265;86;0,012289066411392524;0,0027340350603150525;0,21957725385827748;0,2815377016235239;0;0,48386194304649105;0
31500;2,536;-33,0;-1;-1;591;1039;5370;8436;4208;11984;86;0,013149090457557952;0,003118083617244609;0,2736256708044949;0;0,1419618915965499;0,5681452635241527;0
33000;2,615;-33,0;-1;-1;618;1046;5721;8436;4408;12899;86;0,01379965792841694;0,003465300013713847;0;0;0,16663410654156077;0,8158587187636908;2,4221675261780468E-4
34500;2,695;-37,0;-1;-1;648;1049;5721;8436;4654;14119;87;0,011600831186125943;0,0032124162522219777;0;0;0;0,9849628334557028;2,239191059492507E-4
36000;2,774;-30,0;-1;-1;669;1052;5721;8436;4654;15595;87;0,009933878665489011;0,0029959347160477723;0;0;0;0,9870701866184631;0
37000;2,829;-37,0;-1;-1;676;1055;5721;8436;4654;16585;87;0,009905631493295666;0,0030099048726701795;0;0;0;0,9870844636340342;0
38000;2,885;-30,0;-1;-1;692;1057;5721;8436;4654;17567;87;0,006180951318843103;0,0019604265729508113;0,16272602118081092;0,19411090528963776;0;0,6350216956377575;0
39500;2,961;-35,0;-1;-1;710;1063;5959;8753;4659;18512;92;0,013269630079298291;0,004381872451758443;0,3342434872065985;0,428416352477366;0,21968865778497867;0;0
