Iteration;Time;BestFitness;LastCalledHeur;IsRelay;NumOfMoves-LLH0;NumOfMoves-LLH1;NumOfMoves-LLH2;NumOfMoves-LLH3;NumOfMoves-LLH4;NumOfMoves-LLH5;NumOfMoves-LLH6;LAProb-LLH0;LAProb-LLH1;LAProb-LLH2;LAProb-LLH3;LAProb-LLH4;LAProb-LLH5;LAProb-LLH6;
2000;0,733;-29,0;-1;-1;321;364;84;94;414;792;44;0,07761420496121921;0,07502813093957302;0;0;0,2945965650933194;0,5527610990058884;0
3500;0,894;-31,0;-1;-1;409;458;84;94;601;1923;44;0,02328933557185523;0,023271751525819617;0;0;0,08424023631548715;0,8691986765868379;0
5000;1,057;-31,0;-1;-1;466;496;86;101;775;3172;50;0,02353731875672231;0,0182320130076528;0;0;0,1610546248563724;0,7971760433792525;0
6500;1,238;-30,0;-1;-1;500;532;86;101;1002;4375;50;0,013112132144178975;0,01069259338394603;0;0;0,361334635554016;0,6148606389178589;0
8000;1,407;-38,0;-1;-1;518;551;86;101;1234;5606;50;0,006940633512802674;0,0058086407327793904;5,811165897839595E-4;0,0012285241739756442;0,07523684623790532;0,9099212908110484;2,8294794170455903E-4
10000;1,525;-26,0;-1;-1;534;558;90;107;1361;7477;51;0,004327724759380983;0;0;7,866831018739094E-4;0;0,9947031819854039;1,8241015334114304E-4
11500;1,609;-36,0;-1;-1;540;558;90;108;1361;8970;51;0,004125257508666133;0;0;7,622390318336085E-4;0;0,9951125034595003;0
12500;1,707;-39,0;-1;-1;543;558;90;109;1361;9966;51;0,005946312188230706;0;0;0;0;0,9940536878117693;0
13500;1,812;-32,0;-1;-1;548;558;90;109;1361;10961;51;0,005829780840657515;0;0;0;0;0,9941702191593424;0
14500;1,928;-35,0;-1;-1;558;560;91;110;1366;11960;56;0,004504538948784186;0,004169958229530686;0;0;0,07096537993147049;0,9203601228902146;0
16000;2,023;-31,0;-1;-1;563;562;91;110;1452;13367;56;0,003950741882532744;0,0037030578309884495;3,732292744161773E-4;0;0,05609913856932444;0,9356992325781365;1,7459986460185872E-4
