Iteration;Time;BestFitness;LastCalledHeur;IsRelay;NumOfMoves-LLH0;NumOfMoves-LLH1;NumOfMoves-LLH2;NumOfMoves-LLH3;NumOfMoves-LLH4;NumOfMoves-LLH5;NumOfMoves-LLH6;LAProb-LLH0;LAProb-LLH1;LAProb-LLH2;LAProb-LLH3;LAProb-LLH4;LAProb-LLH5;LAProb-LLH6;
2000;0,975;-25,0;-1;-1;223;564;343;63;338;550;50;0;0,40378926773995716;0,15780466010484218;0;0,09374564326200115;0,3446604288931994;0
3500;1,234;-37,0;-1;-1;239;721;1412;76;382;880;60;0;0,10983592520343696;0,651537807782395;0;0,034931807493947704;0,2036944595202203;0
5000;1,347;-34,0;-1;-1;239;831;2427;76;424;1213;60;0;0,012219996509574262;0,8013147424381911;0;0,017536565481958255;0,16892869557027648;0
6500;1,581;-36,0;-1;-1;245;846;3704;86;440;1444;65;0;0,00848527712346512;0,7851372005875994;0;0,025010754332898844;0,18136676795603682;0
8000;1,7;-40,0;-1;-1;245;862;4797;86;486;1789;65;0,002520308098912628;0,011548403921504464;0,6512181972188743;0,001192996926179682;0,03286034568345486;0,300481116476959;1,7863167411511787E-4
10000;1,829;-44,0;-1;-1;249;894;6105;87;563;2367;65;0,05534163614945185;0,24822720908635346;0;0,026344119386681623;0,670087035377513;0;0
11500;1,928;-34,0;-1;-1;283;1098;6107;109;1807;2405;67;0,005876308074872011;0,07436397856032614;0;0,0027949339979967966;0,9169647793668051;0;0
13000;1,997;-33,0;-1;-1;290;1181;6107;113;3213;2405;67;0,004854340096692634;0,05820473003266407;0;0,002317715728890045;0,9346232141417532;0;0
14500;2,072;-38,0;-1;-1;292;1216;6107;114;4675;2405;67;0,001359193359360279;0,01587379424790181;0;6,496812244626034E-4;0,9821173311682753;0;0
16000;2,146;-29,0;-1;-1;294;1235;6107;117;6151;2405;67;7,901854081698201E-4;0,009103664708576672;0,12165913259399355;0;0,7887540132073927;0,07969300408186727;0
