Iteration;Time;TD-0;TD-1;TD-2;TD-3;TD-4;TD-5;TD-6;
2057;0,929;4;4;0;0;0;0;4
3557;1,108;3;3;0;0;0;0;3
5086;1,22;2;2;0;0;0;0;2
6586;1,358;1;1;0;0;0;0;1
8086;1,641;0;0;0;0;0;0;0
10119;1,857;0;0;0;4;4;0;5
11619;1,96;0;0;0;3;3;0;4
13119;2,092;0;0;0;2;2;0;3
14619;2,175;0;0;0;1;1;0;2
16148;2,251;0;4;0;0;0;0;1
17648;2,318;4;3;0;0;0;0;0
19148;2,399;3;2;0;0;0;4;0
20648;2,49;2;1;0;0;0;3;4
21648;2,553;1;0;0;0;0;2;3
23178;2,624;0;0;0;0;0;1;2
24678;2,698;0;4;0;4;0;0;1
26178;2,762;0;3;0;3;0;0;0
27678;2,83;0;2;0;2;4;0;0
29178;2,904;0;1;0;1;3;0;4
30178;2,979;0;0;0;0;2;0;3
31708;3,068;0;0;0;0;1;4;2
33208;3,15;0;0;0;0;0;3;1
34708;3,237;0;0;4;0;0;2;0
36208;3,345;4;0;3;0;0;1;0
37708;3,412;3;0;2;0;0;0;4
39208;3,493;2;0;1;0;0;0;3
40708;3,584;1;0;0;0;0;0;2
42235;3,803;0;0;5;0;0;0;1
43735;4,249;0;0;4;0;4;0;0
45235;4,523;0;0;3;0;3;4;0
46735;4,647;0;0;2;0;2;3;4
47735;4,69;0;0;1;0;1;2;3
48735;4,731;0;0;0;0;0;1;2
50235;4,793;0;0;6;0;0;0;1
51735;4,859;0;0;5;0;4;0;0
53267;4,929;0;0;4;0;3;4;0
54767;4,996;0;0;3;0;2;3;4
55767;5,038;0;0;2;0;1;2;3
56767;5,08;0;0;1;0;0;1;2
58267;5,146;0;0;0;0;0;0;1
59767;5,274;4;0;0;0;4;0;0
61267;5,368;3;0;4;0;3;0;0
62767;5,429;2;0;3;0;2;0;4
63767;5,473;1;0;2;0;1;0;3
64781;5,516;0;0;1;0;0;0;2
66281;5,576;0;0;0;0;5;0;1
67781;5,652;4;0;0;0;4;0;0
69281;5,714;3;0;0;0;3;4;0
70781;5,773;2;0;0;0;2;3;4
71781;5,817;1;0;0;0;1;2;3
72781;5,861;0;0;0;0;0;1;2
74281;5,924;0;0;0;0;6;0;1
75781;6,148;0;0;4;0;5;0;0
77281;6,403;0;0;3;4;4;0;5
78300;6,675;0;0;2;3;3;0;4
79300;6,919;0;0;1;2;2;0;3
80300;7,144;0;0;0;1;1;0;2
81800;7,458;0;0;0;0;0;0;1
83300;7,811;0;0;0;5;7;0;0
84800;8,222;0;0;4;4;6;0;0
86300;8,585;0;0;3;3;5;0;4
87300;8,814;0;0;2;2;4;0;3
88300;9,133;0;0;1;1;3;0;2
89300;9,417;0;0;0;0;2;0;1
90800;9,617;0;0;0;6;1;0;0
92329;9,682;0;4;0;5;0;0;0
93829;9,744;0;3;0;4;8;0;4
94829;9,785;0;2;0;3;7;0;3
95829;9,832;0;1;0;2;6;0;2
96829;9,87;0;0;0;1;5;0;1
98329;9,935;0;0;0;0;4;0;0
99829;10,017;0;0;4;7;3;0;0
101329;10,091;0;0;3;6;2;0;4
102329;10,163;0;0;2;5;1;0;3
103329;10,247;0;0;1;4;0;0;2
104829;10,376;0;0;0;3;0;0;1
106359;10,469;0;4;0;2;0;0;0
107859;10,564;0;3;0;1;4;0;0
109359;10,683;0;2;0;0;3;0;4
110859;10,847;0;1;0;0;2;0;3
112359;10,904;0;0;0;0;1;0;2
113859;10,964;0;0;0;4;0;0;1
115359;11,041;0;0;0;3;5;0;0
116859;11,13;4;0;0;2;4;0;0
118359;11,188;3;0;0;1;3;0;4
119359;11,231;2;0;0;0;2;0;3
120859;11,421;1;0;0;0;1;0;2
122385;11,628;0;0;0;0;0;0;1
123885;11,774;0;0;4;4;0;0;0
125385;11,846;0;0;3;3;4;0;0
126885;11,903;0;0;2;2;3;0;4
127885;11,941;0;0;1;1;2;0;3
128885;11,979;0;0;0;0;1;0;2
130385;12,072;0;0;5;0;0;0;1
131885;12,151;0;0;4;0;5;0;0
133385;12,212;4;0;3;0;4;0;0
134885;12,29;3;0;2;0;3;0;4
135885;12,335;2;0;1;0;2;0;3
136903;12,379;1;0;0;0;1;0;2
138403;12,453;0;0;0;0;0;0;1
139903;12,517;0;4;4;0;0;0;0
141403;12,579;0;3;3;4;0;0;0
142903;12,644;0;2;2;3;0;0;4
143903;12,687;0;1;1;2;0;0;3
144903;12,728;0;0;0;1;0;0;2
146403;12,832;4;0;0;0;0;0;1
147903;12,955;3;0;0;0;4;0;0
149403;13,081;2;4;0;0;3;0;0
150903;13,195;1;3;0;0;2;0;4
151918;13,434;0;2;0;0;1;0;3
153418;13,779;0;1;0;0;0;0;2
154918;14,186;0;0;0;0;5;0;1
156418;14,455;4;0;0;0;4;0;0
157918;14,765;3;4;0;0;3;0;0
159418;15,117;2;3;0;0;2;0;4
160418;15,275;1;2;0;0;1;0;3
161418;15,448;0;1;0;0;0;0;2
162918;15,795;0;0;4;0;0;0;1
164418;16,081;0;5;3;0;0;0;0
165918;16,399;0;4;2;0;0;4;0
167449;16,75;0;3;1;0;0;3;4
168449;17,069;0;2;0;0;0;2;3
169949;17,306;0;1;0;0;0;1;2
171449;17,344;0;0;0;0;0;0;1
172949;17,387;0;0;4;0;4;0;0
174449;17,431;0;0;3;4;3;0;0
175949;17,489;0;0;2;3;2;0;4
176949;17,533;0;0;1;2;1;0;3
177949;17,578;0;0;0;1;0;0;2
179449;17,641;0;0;0;0;5;0;1
180949;17,702;0;0;0;5;4;0;0
182475;17,764;0;0;4;4;3;0;0
183975;17,829;0;0;3;3;2;0;4
184975;17,869;0;0;2;2;1;0;3
185975;17,909;0;0;1;1;0;0;2
187475;17,986;0;0;0;0;0;0;1
188975;18,046;0;4;5;0;0;0;0
190475;18,109;0;3;4;0;4;0;0
191975;18,172;0;2;3;0;3;0;4
192975;18,228;0;1;2;0;2;0;3
193975;18,269;0;0;1;0;1;0;2
195475;18,341;0;0;0;0;0;0;1
197009;18,409;0;0;6;0;5;0;0
198509;18,475;0;0;5;0;4;0;5
200009;18,538;0;0;4;0;3;0;4
201509;18,603;0;0;3;0;2;0;3
203009;18,671;0;0;2;0;1;0;2
