Iteration;Time;BestFitness;LastCalledHeur;IsRelay;NumOfMoves-LLH0;NumOfMoves-LLH1;NumOfMoves-LLH2;NumOfMoves-LLH3;NumOfMoves-LLH4;NumOfMoves-LLH5;NumOfMoves-LLH6;NumOfMoves-LLH7;NumOfMoves-LLH8;LAProb-LLH0;LAProb-LLH1;LAProb-LLH2;LAProb-LLH3;LAProb-LLH4;LAProb-LLH5;LAProb-LLH6;LAProb-LLH7;LAProb-LLH8;
2000;0,919;-21,0;-1;-1;431;199;274;161;160;74;61;106;676;0,24921356235348133;0,07500552229119978;0,08209908178056396;0;0;0;0;0,013812274509018611;0,5798695590657363
3500;1,179;-30,0;-1;-1;507;1064;384;161;160;74;61;113;1118;0;0,6623026561002333;0,07159884853745349;0;0;0;0;0;0,26609849536231334
4500;1,282;-33,0;-1;-1;512;1540;579;166;162;78;62;116;1458;0;0,4426497771840997;0,3296050397005226;0;0;0;0;0;0,22774518311537764
5500;1,459;-33,0;-1;-1;512;1965;919;166;162;78;62;116;1693;0;0,4732431901825692;0,36841979498789845;0;0;0;0;0;0,15833701482953236
6500;1,535;-36,0;-1;-1;512;2325;1408;166;162;78;62;116;1844;0;0,22327985734895145;0,6396847697582303;0,022313382066703063;0,008331994703160433;0,007127316581363582;0,0069606084864767695;0;0,0923020710551143
8500;1,74;-38,0;-1;-1;517;3028;2199;346;184;104;90;124;2131;0,17271238471067296;0,4341669411144918;0;0,3367113806705905;0,01860989315041163;0,0156678364037168;0,010529536471148704;0,011602027478967603;0
10500;1,948;-38,0;-1;-1;919;4035;2199;776;254;134;122;153;2131;0,4125768550015462;0;0;0,44804647052666335;0;0,05013809140014743;0,047739887426245915;0,04149869564539706;0
12000;2,101;-19,0;-1;-1;1449;4035;2199;1545;254;213;182;215;2131;0,24482060511037868;0;0;0,7242863597736751;0;0,017758509768407333;0,013134525347538966;0;0
13500;2,207;-30,0;-1;-1;1564;4035;2199;2913;254;225;187;215;2131;0,013360160468716756;0;0;0,9845291311454345;0;0,0012218495490588456;8,888588367899856E-4;0;0
15000;2,317;-30,0;-1;-1;1609;4038;2201;4374;257;231;195;215;2136;0,0339513562953496;0;0,22738334725970172;0,6147461874213385;0;0,0031930292894794417;0;0;0,12072607973413088
16500;2,422;-32,0;-1;-1;1636;4038;2413;5553;257;235;195;215;2214;0,007927610431991304;0,033285363498995926;0,10344510183139925;0,8532072241730396;0,0021347000645738664;0;0;0;0
18000;2,52;-32,0;-1;-1;1647;4078;2530;6848;294;235;195;215;2214;0,0038510981269220114;0,021482579201373492;0;0,8999013818200452;0,07451883391189397;0;0;2,461069397652876E-4;0
