Iteration;Time;QI-0;QI-1;QI-2;QI-3;QI-4;QI-5;QI-6;QI-7;QI-8;
2118;0,84;5;8;3;4;6;9;2;1;7
3618;1,008;4;1;1;1;5;2;1;1;3
5157;1,182;3;1;1;1;4;2;1;1;1
6657;1,363;3;1;1;1;4;1;1;1;2
8157;1,501;2;1;1;1;4;3;1;1;1
10202;1,69;8;1;6;3;7;4;2;1;5
11702;1,829;2;4;6;1;3;1;1;1;5
13202;1,945;1;5;3;1;4;1;1;1;2
14702;2,055;1;4;1;1;3;1;1;1;2
16231;2,204;1;2;4;1;1;1;1;1;3
17731;2,393;1;1;4;1;2;1;1;1;3
19731;2,593;1;3;7;4;5;8;1;6;2
21231;2,743;3;1;6;4;2;1;1;5;1
22731;2,888;2;1;4;3;1;1;1;1;1
24256;3,011;3;1;2;4;1;1;1;1;1
25756;3,122;1;1;3;2;4;1;1;1;1
27256;3,264;3;1;6;4;5;1;1;1;2
29256;3,409;2;1;6;5;1;3;1;7;4
30756;3,532;1;1;5;4;1;2;6;3;1
32256;3,644;1;1;5;3;1;1;2;4;1
33783;3,843;1;1;3;4;1;1;2;1;1
35283;4,034;1;1;2;3;1;1;1;4;1
36783;4,21;2;3;1;6;5;1;1;4;1
38283;4,327;5;4;1;1;3;1;1;1;1
39783;4,451;4;2;1;1;1;3;1;1;1
41283;4,583;1;2;1;1;3;4;1;1;1
42783;4,706;5;3;1;1;4;2;1;1;1
44312;4,841;6;1;3;1;5;4;1;2;1
45812;4,974;3;1;1;6;4;2;1;5;1
47312;5,095;2;1;1;5;4;3;1;1;1
48812;5,195;4;1;1;1;3;2;1;1;1
50312;5,295;4;1;1;1;2;3;1;1;1
51812;5,399;3;4;1;1;1;2;1;1;1
53812;5,518;4;3;7;1;6;8;1;5;1
55312;5,595;3;1;1;1;2;4;1;5;1
56333;5,65;1;1;1;1;3;2;1;1;1
57833;5,73;2;1;1;1;3;4;1;1;1
59333;5,833;3;1;1;1;1;4;1;1;2
61333;6,014;3;6;1;1;4;7;1;1;5
63333;6,156;6;3;1;1;2;7;1;5;4
64833;6,262;1;2;1;1;1;5;1;4;3
66333;6,367;1;2;1;1;1;1;1;4;3
67833;6,471;1;3;1;1;1;4;1;2;1
69333;6,57;1;1;1;1;1;4;1;3;2
70864;6,686;1;3;1;6;1;2;4;1;5
72864;6,826;3;6;1;5;1;7;1;1;4
74364;6,933;5;3;1;1;1;2;1;1;4
75864;7,033;2;1;1;1;1;4;1;1;3
77364;7,141;1;2;1;1;1;5;1;4;3
78864;7,241;1;2;1;1;1;1;1;4;3
80364;7,341;1;2;1;1;3;6;1;5;4
81864;7,414;1;4;1;1;3;2;1;1;5
83364;7,491;1;3;1;1;2;5;1;1;4
84864;7,568;3;4;1;1;1;2;1;1;5
86391;7,638;3;4;1;1;1;2;1;1;1
87891;7,711;1;2;1;1;1;5;1;4;3
89391;7,785;1;2;1;1;1;1;5;4;3
90891;7,863;1;5;1;3;1;1;4;2;1
92391;7,94;1;2;1;4;5;1;1;3;1
93391;7,987;1;3;1;1;2;1;1;1;1
94891;8,07;4;2;1;3;5;1;1;1;1
96391;8,173;3;2;1;5;1;4;1;1;1
97891;8,269;2;3;1;1;1;4;1;1;5
99391;8,362;1;3;1;1;1;2;6;5;4
100891;8,446;1;2;1;1;1;4;1;5;3
102424;8,552;1;2;1;1;1;4;1;1;3
103924;8,759;1;3;1;1;1;2;1;1;4
105424;8,871;1;3;1;1;2;5;1;1;4
106924;8,996;1;3;1;1;2;5;1;1;4
108424;9,091;1;5;1;1;3;6;1;1;4
109924;9,188;1;2;1;1;1;5;1;3;4
111424;9,281;1;1;1;1;1;2;1;3;4
112424;9,34;1;3;1;1;1;1;1;1;2
113924;9,433;1;4;1;1;1;3;1;1;1
115424;9,527;3;2;1;1;1;5;1;1;4
116924;9,615;3;4;1;1;2;6;1;1;5
118450;9,73;1;2;1;1;3;6;1;5;4
119950;9,834;1;3;1;1;1;2;1;5;4
121450;9,982;1;2;1;1;1;4;1;1;3
122950;10,086;1;4;1;1;1;3;1;1;5
123950;10,149;1;3;1;1;1;2;1;1;1
125450;10,256;1;2;1;1;1;4;1;1;3
127450;10,405;5;4;1;1;2;3;1;7;6
128950;10,522;1;2;1;1;1;5;1;4;3
130450;10,626;1;2;1;1;1;4;1;1;3
131950;10,738;1;4;1;1;1;3;1;1;5
132950;10,804;1;1;1;1;1;3;1;1;2
133966;10,875;1;2;1;1;1;1;1;1;3
135466;11,076;2;4;1;1;1;3;1;6;5
136966;11,184;2;3;1;1;1;1;1;5;4
138466;11,292;4;1;5;1;1;1;6;2;3
139966;11,406;1;1;4;1;1;1;5;2;3
141466;11,566;1;1;5;3;1;1;4;1;2
142966;11,677;1;1;4;2;1;1;3;1;1
144466;11,776;1;1;1;1;1;3;1;1;4
145966;11,884;1;2;4;1;5;6;1;1;3
147466;11,992;3;6;1;1;2;5;1;1;4
148966;12,094;6;2;1;1;1;5;1;3;4
150496;12,201;1;2;1;1;1;6;3;5;4
151996;12,303;1;2;1;1;1;5;1;4;3
153496;12,41;1;4;1;1;1;5;1;2;3
154996;12,515;1;3;1;1;1;2;1;5;4
156496;12,623;1;3;1;1;2;1;1;5;4
157996;12,729;1;3;1;1;2;1;1;4;5
159496;12,831;1;2;1;1;5;1;1;3;4
160996;12,933;1;3;1;1;1;1;1;2;4
162496;13,038;1;4;1;1;5;1;1;3;2
163996;13,146;1;3;1;1;2;4;1;6;5
165496;13,254;1;3;1;1;2;1;1;4;5
167016;13,366;3;1;1;1;2;1;1;4;5
168516;13,466;2;1;1;1;3;1;1;4;5
170016;13,565;2;1;1;1;1;1;1;3;4
171516;13,672;1;1;1;1;2;1;1;3;4
173016;13,776;2;1;1;1;1;6;1;4;3
174516;13,875;6;1;1;1;1;5;1;2;3
176016;13,973;2;1;1;1;1;1;1;3;4
177516;14,069;1;1;1;1;1;4;1;3;2
179016;14,172;3;1;1;1;1;2;1;5;4
180516;14,272;3;1;1;1;2;1;1;5;4
182016;14,369;4;1;1;1;3;1;1;2;1
183546;14,478;2;1;1;1;4;1;1;3;5
185046;14,578;2;1;1;5;1;1;1;3;4
186546;14,684;2;1;4;3;1;1;1;1;5
188046;14,785;5;1;4;1;1;2;1;1;3
189546;14,887;1;1;3;1;1;4;1;1;2
191046;14,968;3;1;1;1;1;4;1;1;5
192546;15,039;2;1;1;1;3;1;1;1;4
194046;15,13;4;2;1;1;1;3;1;6;5
195546;15,234;2;3;1;1;1;1;1;5;4
197046;15,339;1;2;1;1;1;1;1;3;4
198546;15,448;1;4;5;1;1;1;1;3;2
200066;15,558;1;1;4;1;1;1;1;2;3
201566;15,667;1;1;5;1;2;1;1;4;3
203066;15,778;1;1;1;1;2;5;1;3;1
205066;15,919;1;1;1;1;5;4;1;6;7
206566;16,019;4;1;1;1;1;2;1;5;3
208066;16,122;2;1;1;1;1;1;1;4;3
209566;16,221;2;3;1;1;1;1;1;5;4
211066;16,414;1;4;1;1;1;1;1;3;2
212566;16,519;4;1;5;1;1;1;1;3;2
214066;16,616;5;1;3;1;4;1;1;2;1
215566;16,713;1;1;5;4;2;1;1;3;1
217095;16,818;1;1;5;4;2;1;1;3;1
218595;16,919;1;1;4;2;5;1;1;1;1
220095;17,022;1;6;1;1;5;1;1;1;1
221095;17,088;1;2;1;1;1;1;1;1;3
222595;17,192;2;4;1;1;1;1;1;1;3
224095;17,292;2;4;1;1;1;1;1;1;3
225595;17,388;4;3;1;1;1;2;1;1;5
227595;17,527;4;5;1;1;1;6;1;7;8
229095;17,633;2;3;1;1;1;1;1;5;4
230595;17,735;1;2;1;1;1;1;1;4;3
232095;17,838;3;1;1;1;1;1;1;2;4
233634;17,946;5;3;1;1;1;1;1;4;2
235134;18,069;2;4;1;1;1;1;1;1;3
237134;18,21;4;6;1;1;1;7;1;8;5
238634;18,31;3;2;1;1;1;5;1;4;1
240134;18,41;1;2;1;1;1;4;1;3;1
241634;18,507;3;1;1;1;1;4;1;2;1
243134;18,605;1;3;1;1;2;5;1;4;1
244634;18,702;1;2;1;1;1;4;1;3;1
246134;18,809;1;4;1;1;2;1;1;5;3
248134;18,952;1;4;7;1;6;1;1;5;3
249634;19,054;1;5;1;1;4;1;1;2;1
251157;19,178;1;2;6;1;3;1;1;5;4
252657;19,332;1;3;5;1;2;1;1;4;1
254157;19,433;1;4;1;1;2;3;1;5;1
255657;19,565;1;4;1;1;1;3;1;2;1
257157;19,667;1;3;1;1;2;1;1;4;1
258657;19,769;1;4;1;1;1;3;1;2;1
260657;19,911;3;8;1;1;1;7;1;4;2
262157;20,018;1;2;1;1;1;5;1;3;1
263657;20,119;4;2;1;1;1;5;1;3;1
265157;20,218;4;1;1;1;1;3;1;2;1
266657;20,313;1;2;1;1;1;4;1;3;1
268184;20,425;1;2;1;1;3;5;1;4;1
269684;20,529;1;3;1;1;2;5;1;4;1
271184;20,663;1;1;1;1;4;5;1;2;1
272684;20,779;1;3;1;1;4;5;1;1;1
274184;20,898;1;5;1;1;1;4;1;1;1
275684;21,016;4;5;1;1;3;6;1;1;1
277184;21,114;2;3;1;1;1;4;1;1;1
278684;21,215;2;1;1;1;3;4;1;1;1
280684;21,358;2;6;1;1;5;7;1;4;3
282184;21,462;1;3;1;1;1;5;1;4;2
283684;21,57;1;6;1;4;1;5;1;3;2
285209;21,676;1;1;1;4;1;5;1;3;2
286709;21,771;1;1;1;1;1;4;1;2;1
288209;21,871;4;1;1;1;1;5;1;1;3
289709;21,97;2;1;1;1;3;4;1;1;5
291209;22,071;2;1;1;1;1;4;1;1;3
292709;22,163;3;5;1;1;2;6;1;1;4
294209;22,267;1;5;1;1;2;4;1;1;3
295709;22,369;1;4;1;6;1;3;1;5;2
297209;22,473;1;5;1;1;1;4;1;2;1
298709;22,576;1;2;1;4;1;5;1;3;1
300209;22,679;1;4;1;1;1;3;1;5;1
301736;22,784;1;2;1;1;1;4;1;3;1
303236;22,886;3;4;1;1;2;5;1;6;1
304736;22,986;4;2;1;1;1;5;1;3;1
306236;23,088;1;4;1;1;1;5;1;3;2
307736;23,188;1;3;1;1;1;4;1;5;2
309236;23,289;1;3;1;1;1;1;1;4;2
