Iteration;Time;TD-0;TD-1;TD-2;TD-3;TD-4;TD-5;TD-6;TD-7;TD-8;
2088;1,062;0;4;4;0;0;0;4;0;4
3588;1,216;0;3;3;0;0;0;3;4;3
5125;1,305;0;2;2;0;0;0;2;3;2
6625;1,406;0;1;1;0;0;0;1;2;1
8125;1,541;0;0;0;0;0;0;0;1;0
10163;1,643;0;0;0;4;0;4;5;0;0
11663;1,728;0;4;4;3;0;3;4;0;0
13163;1,825;0;3;3;2;0;2;3;4;0
14163;1,902;0;2;2;1;0;1;2;3;0
15181;1,955;0;1;1;0;0;0;1;2;0
16681;2,043;4;0;0;0;0;0;0;1;0
18681;2,136;3;5;5;0;0;0;6;0;0
20181;2,226;2;4;4;0;0;0;5;0;4
21681;2,302;1;3;3;0;0;0;4;4;3
22694;2,346;0;2;2;0;0;0;3;3;2
24222;2,429;0;1;1;0;0;0;2;2;1
25722;2,497;0;0;0;0;0;0;1;1;0
27756;2,605;0;0;6;0;4;0;0;0;0
29756;2,715;4;0;5;0;3;0;0;5;0
31256;2,77;3;0;4;0;2;0;4;4;4
32270;2,857;2;4;3;0;1;0;3;3;3
33270;2,9;1;3;2;0;0;0;2;2;2
34270;2,951;0;2;1;0;0;0;1;1;1
35770;3,022;0;1;0;0;0;0;0;0;0
37802;3,151;4;0;0;4;4;0;0;0;0
39302;3,229;3;5;4;3;3;0;4;0;0
40302;3,275;2;4;3;2;2;0;3;4;0
41302;3,322;1;3;2;1;1;0;2;3;0
42302;3,372;0;2;1;0;0;0;1;2;0
43828;3,446;0;1;0;0;5;0;0;1;0
45328;3,534;0;0;5;0;4;0;5;0;0
46828;3,64;0;6;4;0;3;0;4;0;4
48328;3,773;0;5;3;0;2;0;3;4;3
49328;3,805;0;4;2;0;1;0;2;3;2
50328;3,839;0;3;1;0;0;0;1;2;1
51850;3,906;0;2;0;0;0;0;0;1;0
53850;4,026;0;1;0;4;0;0;6;0;0
55350;4,096;0;0;4;3;0;0;5;5;0
56850;4,157;0;7;3;2;0;0;4;4;0
58350;4,213;0;6;2;1;0;0;3;3;0
59850;4,282;0;5;1;0;0;0;2;2;0
61350;4,357;0;4;0;0;4;0;1;1;0
62873;4,449;0;3;0;0;3;0;0;0;4
64373;4,537;0;2;4;0;2;0;7;6;3
65373;4,59;0;1;3;0;1;0;6;5;2
66373;4,639;0;0;2;0;0;0;5;4;1
67873;4,721;0;8;1;0;0;0;4;3;0
69373;4,782;0;99;0;0;0;4;3;2;0
70873;4,837;0;99;5;0;0;3;2;1;0
72373;4,906;0;99;4;0;0;2;1;0;0
73899;4,982;0;99;3;4;0;1;0;0;0
75399;5,076;0;99;2;3;0;0;8;4;0
76899;5,147;0;99;1;2;0;0;99;3;0
78399;5,208;0;99;0;1;0;0;99;2;0
79899;5,276;0;99;0;0;0;0;99;1;0
81399;5,357;0;99;4;0;0;4;99;0;0
82899;5,431;0;99;3;0;0;3;99;0;4
84399;5,509;0;99;2;0;0;2;99;4;3
85399;5,554;0;99;1;0;0;1;99;3;2
86414;5,608;0;99;0;0;0;0;99;2;1
87914;5,696;0;99;5;0;0;0;99;1;0
89414;5,78;0;99;4;4;0;0;99;0;0
90914;5,9;0;99;3;3;0;0;99;0;4
92414;5,985;0;99;2;2;0;0;99;4;3
93414;6,027;0;99;1;1;0;0;99;3;2
94414;6,076;0;99;0;0;0;0;99;2;1
95914;6,179;0;99;6;0;0;0;99;1;0
97414;6,291;0;99;5;0;4;0;99;0;0
98914;6,385;0;99;4;4;3;0;99;0;0
100439;6,461;0;99;3;3;2;0;99;4;0
101439;6,504;0;99;2;2;1;0;99;3;0
102439;6,603;0;99;1;1;0;0;99;2;0
103939;6,731;0;99;0;0;0;0;99;1;0
105439;6,895;0;99;7;0;0;0;99;0;0
106939;7,019;0;99;6;0;0;0;99;5;0
108439;7,144;0;99;5;0;0;4;99;4;0
109939;7,353;0;99;4;0;0;3;99;3;0
111439;7,504;0;99;3;0;0;2;99;2;0
112939;7,657;0;99;2;0;0;1;99;1;0
114439;7,715;0;99;1;0;0;0;99;0;0
115962;7,859;0;99;0;0;0;0;99;6;0
117462;7,99;0;99;0;0;0;4;99;5;0
118962;8,144;0;99;4;4;0;3;99;4;0
119962;8,246;0;99;3;3;0;2;99;3;0
120962;8,328;0;99;2;2;0;1;99;2;0
121962;8,414;0;99;1;1;0;0;99;1;0
123462;8,533;0;99;0;0;0;0;99;0;0
125462;8,684;0;99;5;0;0;0;99;7;0
126962;8,773;0;99;4;0;4;0;99;6;0
128462;8,848;0;99;3;0;3;0;99;5;0
129962;8,91;0;99;2;0;2;0;99;4;0
131487;9,04;0;99;1;0;1;0;99;3;0
132987;9,17;0;99;0;0;0;0;99;2;0
134487;9,301;0;99;0;0;0;4;99;1;0
135987;9,417;0;99;4;0;0;3;99;0;4
137487;9,575;0;99;3;0;0;2;99;0;3
138987;9,713;0;99;2;0;0;1;99;4;2
139987;9,771;0;99;1;0;0;0;99;3;1
141487;9,869;0;99;0;0;0;0;99;2;0
142987;10,006;0;99;5;0;0;0;99;1;0
144487;10,111;0;99;4;0;0;4;99;0;0
145987;10,221;0;99;3;4;0;3;99;0;0
147509;10,291;0;99;2;3;0;2;99;4;0
148526;10,333;0;99;1;2;0;1;99;3;0
149526;10,377;0;99;0;1;0;0;99;2;0
151054;10,458;0;99;0;0;4;0;99;1;0
152554;10,537;0;99;4;5;3;0;99;0;0
154054;10,611;0;99;3;4;2;0;99;0;0
155581;10,693;0;99;2;3;1;0;99;4;0
156581;10,739;0;99;1;2;0;0;99;3;0
158081;10,813;0;99;0;1;0;0;99;2;0
159581;10,89;0;99;5;0;0;0;99;1;0
161094;10,975;0;99;4;0;4;0;99;0;0
162594;11,068;0;99;3;4;3;0;99;0;0
164094;11,154;0;99;2;3;2;0;99;4;0
165094;11,207;0;99;1;2;1;0;99;3;0
166094;11,257;0;99;0;1;0;0;99;2;0
167613;11,344;0;99;0;0;5;0;99;1;0
169113;11,439;0;99;4;0;4;0;99;0;0
170613;11,528;0;99;3;0;3;4;99;0;0
172113;11,612;0;99;2;0;2;3;99;4;0
173113;11,718;0;99;1;0;1;2;99;3;0
174113;11,768;0;99;0;0;0;1;99;2;0
175641;11,855;0;99;0;0;0;0;99;1;4
177141;11,937;0;99;4;0;4;0;99;0;3
178641;12,013;0;99;3;0;3;0;99;0;2
180141;12,105;0;99;2;0;2;0;99;4;1
181141;12,154;0;99;1;0;1;0;99;3;0
182641;12,236;0;99;0;0;0;0;99;2;0
184141;12,325;0;99;5;0;0;0;99;1;4
185666;12,391;0;99;4;0;0;0;99;0;3
187166;12,447;0;99;3;0;0;0;99;5;2
188666;12,535;0;99;2;0;0;0;99;4;1
190166;12,611;0;99;1;0;0;0;99;3;0
191666;12,69;0;99;0;0;4;0;99;2;0
193166;12,775;0;99;6;0;3;0;99;1;0
194666;12,849;0;99;5;0;2;0;99;0;0
196166;12,915;0;99;4;0;1;0;99;0;0
197689;12,996;0;99;3;0;0;0;99;4;4
199189;13,07;0;99;2;0;0;0;99;3;3
200689;13,147;0;99;1;0;0;0;99;2;2
202189;13,233;0;99;0;0;0;0;99;1;1
203689;13,316;0;99;7;0;0;0;99;0;0
205189;13,41;0;99;6;0;4;0;99;0;0
206689;13,492;0;99;5;0;3;0;99;4;0
208189;13,567;0;99;4;0;2;0;99;3;0
209689;13,644;0;99;3;0;1;0;99;2;0
211214;13,722;0;99;2;0;0;0;99;1;0
212714;13,804;0;99;1;0;5;0;99;0;0
214214;13,884;0;99;0;0;4;0;99;5;0
215714;13,966;0;99;8;0;3;0;99;4;0
217214;14,043;0;99;99;0;2;0;99;3;0
218714;14,121;0;99;99;0;1;0;99;2;0
220214;14,198;0;99;99;0;0;0;99;1;0
221714;14,281;0;99;99;0;6;0;99;0;0
223214;14,357;0;99;99;0;5;0;99;6;0
224714;14,426;0;99;99;0;4;0;99;5;0
226241;14,513;0;99;99;0;3;0;99;4;0
227741;14,583;0;99;99;0;2;0;99;3;0
229241;14,644;0;99;99;0;1;0;99;2;0
230741;14,717;0;99;99;0;0;0;99;1;0
232241;14,784;0;99;99;0;7;0;99;0;0
233741;14,849;0;99;99;4;6;0;99;0;0
235241;14,913;0;99;99;3;5;0;99;4;0
236241;14,965;0;99;99;2;4;0;99;3;0
237241;15,004;0;99;99;1;3;0;99;2;0
238241;15,04;0;99;99;0;2;0;99;1;0
239741;15,12;0;99;99;0;1;0;99;0;0
241264;15,197;0;99;99;4;0;0;99;0;0
242764;15,268;0;99;99;3;8;0;99;4;0
243764;15,306;0;99;99;2;7;0;99;3;0
