Iteration;Time;BestFitness;LastCalledHeur;IsRelay;NumOfMoves-LLH0;NumOfMoves-LLH1;NumOfMoves-LLH2;NumOfMoves-LLH3;NumOfMoves-LLH4;NumOfMoves-LLH5;NumOfMoves-LLH6;LAProb-LLH0;LAProb-LLH1;LAProb-LLH2;LAProb-LLH3;LAProb-LLH4;LAProb-LLH5;LAProb-LLH6;
2000;0,91;-33,0;-1;-1;135;167;128;432;156;972;102;0;0,014510736851852675;0;0,05544741290903228;0,013670932077247335;0,9163709181618678;0
3500;1,294;-32,0;-1;-1;135;201;128;565;195;2266;102;0;0,004638401213443445;0;0,0577918784168433;0,008589150683101907;0,9289805696866112;0
5000;1,555;-31,0;-1;-1;141;214;132;648;217;3670;104;0;0,0031570271239257934;0;0,03594495716540513;0,004775740749381981;0,9561222749612871;0
6500;1,821;-38,0;-1;-1;141;222;132;704;226;5097;104;0;0,003998556090853067;0;0,04357422765917503;0,005965557309990731;0,9464616589399811;0
8000;1,991;-30,0;-1;-1;141;232;132;762;231;6524;104;0,0024278685162302835;0,0038399177222863874;0,0033120419417314384;0,026549806821170717;0,0018181138448555264;0,9610845751998829;9,676759538427406E-4
10000;2,134;-40,0;-1;-1;152;242;144;805;241;8465;108;0;0,002872687282236717;0,0024446173609148215;0;0;0,9939636734422884;7,19021914560049E-4
11500;2,212;-29,0;-1;-1;152;249;149;805;241;9950;111;0;0,0015513278891466666;0,0013183687574612544;0;0;0,9967481988470955;3,821045062965843E-4
13000;2,287;-34,0;-1;-1;152;251;152;805;241;11443;113;0;0,0016225566021224266;0,0013709682272350031;0;0;0,9966110266193395;3,9544855130308886E-4
14500;2,368;-39,0;-1;-1;152;253;153;805;241;12940;113;0;0,001219907843555856;0,0010313275595054965;0;0;0,9974503160148257;2,9844858211286555E-4
16000;2,467;-32,0;-1;-1;158;263;160;809;242;14434;119;0;0,005179074943144642;8,770593533677876E-4;0,0072205414310423195;5,064101254507114E-4;0,9859700666323404;2,4684751465415264E-4
17500;2,584;-34,0;-1;-1;158;273;165;818;243;15909;119;4,962235694750919E-4;0,003741076067629632;0;0,005356050967305542;3,6838809864898686E-4;0,9900382612969407;0
19000;2,662;-38,0;-1;-1;158;276;165;826;245;17396;119;0;0,00314739657304226;0;0,00449744827460587;3,1012944810217E-4;0,9920450257042496;0
20500;2,735;-20,0;-1;-1;158;279;165;835;246;18883;119;0;0,0023613804921711473;0;0,0033631779286016532;2,3341528929589982E-4;0,9940420262899313;0
22000;2,816;-39,0;-1;-1;158;282;165;840;247;20374;119;0;0,00204707514050787;0;0,0029169340232013392;2,0297670750901402E-4;0,9948330141287818;0
23500;2,956;-34,0;-1;-1;160;296;172;844;255;21868;122;0;0,0021469137454410564;3,7942169363986355E-4;0,00310418428441005;2,1389582278328063E-4;0,9940470742762937;1,0851017743195617E-4
25000;3,033;-35,0;-1;-1;160;297;173;854;255;23356;122;0;0,0018578555170041516;3,2828797030035853E-4;0,0026671817258045235;0;0,995146674786891;0
26500;3,088;-19,0;-1;-1;160;298;173;856;255;24853;122;0;0,0014055182217302788;2,4877766918776265E-4;0,002017255896959794;0;0,9963284482121221;0
28000;3,163;-38,0;-1;-1;160;301;173;860;255;26346;122;1,9024923623831222E-4;0,0013757942716571513;2,448244427043704E-4;0,001977078693056293;0;0,9962120533563438;0
29500;3,247;-27,0;-1;-1;160;304;173;861;255;27842;122;0;0,001387228491492009;0;0,0020009653642131106;0;0,9966118061442949;0
30500;3,289;-37,0;-1;-1;160;305;173;861;255;28841;122;0;0,001358445540774622;0;0,0019619865023947037;1,3767064697731463E-4;0,9965418973098533;0
32000;3,355;-39,0;-1;-1;163;312;179;866;260;30337;129;0;0,0014708167498435109;0;0,0021343201765351653;1,4710230927464748E-4;0,9961755548637985;7,22059005481858E-5
33500;3,419;-36,0;-1;-1;163;313;179;870;260;31832;129;0;0,0014521432581945137;0;0,002119049983447875;0;0,9964288067583575;0
34500;3,478;-41,0;-1;-1;163;314;179;873;260;32828;129;0;0,0015027519249923645;2,679649108635844E-4;0,0021914325233882044;0;0,9960378506407559;0
36000;3,575;-41,0;-1;-1;163;318;179;877;260;34320;129;0;0,0017291236268121588;3,1070678956356086E-4;0,0025138941813249043;0;0,9954462754022995;0
37500;3,646;-40,0;-1;-1;163;322;179;883;260;35810;129;0;0,0014994508927720983;2,711044776822879E-4;0,004477717902974833;0;0,9937517267265707;0
39000;3,725;-40,0;-1;-1;163;325;179;890;260;37300;129;2,3925052227683968E-4;0,0016602681392040345;3,0193485383832915E-4;0,004950598934850699;1,7133057335851412E-4;0,9926766169764716;0
40500;3,809;-38,0;-1;-1;163;325;179;896;260;38794;129;0;0;0;0,00468839849589207;0;0,9953116015041078;0
41500;3,847;-42,0;-1;-1;166;327;183;905;267;39792;131;0;0;0;0,00465148067266935;0;0,9952692195402464;7,929978708419502E-5
42500;3,882;-42,0;-1;-1;166;327;183;906;267;40791;131;0;0;0;0,004867548558498311;0;0,995049371605568;8,307983593380085E-5
43500;3,916;-36,0;-1;-1;166;327;183;907;267;41790;131;0;0;0;0,004332656655346577;0;0,9956673433446535;0
44500;3,964;-44,0;-1;-1;166;327;183;910;267;42787;131;0;0,0014534090821389347;2,629425753802176E-4;0,004275729378200754;0;0,99400791896428;0
