Iteration;Time;QI-0;QI-1;QI-2;QI-3;QI-4;QI-5;QI-6;
2096;0,812;4;6;1;7;3;2;5
3596;0,902;4;2;1;1;1;1;3
4621;0,958;1;3;1;2;1;1;1
5621;1,005;1;3;1;2;1;1;1
6621;1,1;2;3;1;1;1;1;1
8146;1,246;4;1;3;5;2;6;1
9646;1,439;5;1;4;1;1;2;3
11146;1,664;1;1;3;1;1;2;4
12646;1,89;4;1;3;1;1;2;1
14177;1,982;4;1;1;1;1;3;2
15677;2,077;3;4;2;1;1;5;1
17177;2,156;4;5;1;6;2;3;1
18677;2,326;3;4;1;2;1;1;1
20177;2,522;3;2;1;1;1;4;1
21706;2,606;3;4;1;2;1;1;1
23206;2,69;2;1;1;5;1;3;4
24706;2,781;5;1;1;2;1;3;4
25706;2,842;2;1;1;1;1;3;1
27206;2,941;1;1;1;4;2;3;1
28706;3,016;4;1;1;3;1;2;1
30240;3,107;1;2;1;4;1;3;1
31740;3,184;1;3;1;2;1;5;4
33240;3,257;1;2;1;3;1;4;5
34240;3,297;1;3;1;2;1;1;1
35740;3,374;1;4;1;3;1;2;1
37240;3,453;1;4;1;3;1;2;1
38740;3,534;2;3;1;1;1;4;1
40272;3,631;5;4;1;2;1;1;3
41772;3,709;2;4;1;1;1;1;3
43272;3,79;2;3;1;1;1;1;1
44772;3,872;2;3;5;1;4;1;1
46272;3,966;3;1;4;1;2;1;1
47772;4,062;1;2;5;1;3;4;1
49272;4,155;1;1;2;1;5;4;3
50772;4,265;1;1;3;1;1;2;4
52301;4,388;1;1;2;4;3;1;1
53301;4,453;1;1;1;3;1;2;1
54801;4,559;3;1;1;2;4;1;1
56301;4,653;4;1;1;5;2;3;1
57801;4,75;3;1;1;2;4;5;1
59301;4,822;3;1;1;2;5;4;1
60801;4,955;3;1;1;1;4;2;1
62301;5,048;2;1;1;3;4;1;1
63801;5,13;1;1;1;3;2;4;1
65321;5,223;1;2;1;4;5;3;1
66821;5,314;1;5;1;4;3;1;1
68321;5,403;1;3;1;2;4;1;1
69821;5,49;1;3;4;1;2;1;1
70821;5,547;1;3;1;1;2;1;1
72321;5,622;3;4;1;1;2;1;1
73821;5,703;4;5;1;3;2;1;1
75321;5,788;3;4;1;2;1;1;1
76821;5,884;4;5;1;3;6;1;1
78321;5,967;4;1;1;2;3;1;1
79845;6,056;3;2;1;1;4;1;1
81345;6,138;1;4;1;2;3;1;1
82845;6,22;5;3;1;2;1;4;1
84345;6,286;4;2;1;3;1;1;1
85845;6,371;1;5;2;4;1;3;1
87345;6,453;1;2;4;1;1;3;1
88845;6,539;1;5;2;4;1;1;3
90345;6,634;1;4;1;2;5;1;3
91345;6,691;1;1;1;2;3;1;1
92845;6,773;1;3;1;2;4;1;1
94345;6,848;1;2;1;3;4;1;1
95875;6,931;2;3;1;5;1;4;1
97375;7,018;1;6;4;2;1;3;5
98875;7,116;1;1;4;1;1;2;3
99875;7,167;1;3;1;1;1;2;1
100875;7,232;1;1;2;1;1;3;1
101875;7,318;1;2;1;1;1;3;1
103375;7,45;4;5;1;3;2;1;1
104875;7,548;4;3;1;2;5;1;1
106375;7,691;3;1;1;2;4;1;1
107875;7,823;3;5;1;2;4;1;1
109375;7,963;4;2;1;1;3;1;1
110906;8,106;2;4;1;1;3;5;1
112406;8,245;1;3;1;1;2;4;1
113906;8,359;2;4;1;1;3;5;1
115406;8,432;3;2;1;1;1;4;1
116906;8,505;3;4;1;1;2;5;1
118406;8,609;4;3;1;2;1;5;1
119906;8,713;3;2;1;1;1;4;1
121406;8,834;2;3;1;1;1;4;1
122906;8,91;3;2;1;1;1;4;1
124406;9,098;3;4;1;2;1;5;1
125906;9,36;4;5;1;2;1;3;1
127432;9,634;2;4;5;1;1;3;1
128932;9,856;2;4;1;1;1;3;1
129932;9,944;1;2;1;1;1;3;1
130932;10,031;1;2;1;1;1;3;1
131932;10,125;2;3;1;1;1;1;1
133432;10,219;2;3;1;4;1;5;1
134932;10,339;4;5;1;3;1;6;1
136432;10,445;2;4;1;1;1;3;1
137932;10,531;2;3;1;1;1;4;1
139432;10,603;3;4;1;2;1;1;1
140932;10,676;2;3;1;1;1;4;1
142462;10,785;2;3;1;1;1;4;1
143962;10,905;5;4;1;2;3;6;1
145462;10,994;3;4;1;1;2;1;1
146962;11,074;2;3;1;1;1;4;1
148462;11,146;4;1;1;1;2;3;1
149962;11,219;1;3;1;1;2;4;1
151462;11,294;3;4;1;2;1;5;1
152962;11,358;3;4;1;2;1;1;1
154462;11,446;3;4;1;2;1;5;1
155962;11,53;3;4;1;1;1;2;1
157462;11,635;2;3;1;1;1;4;1
158987;11,726;3;4;1;2;1;5;1
160487;11,813;2;3;1;1;1;4;1
161987;11,898;3;2;1;1;1;4;1
163487;11,982;3;4;1;2;1;1;1
164987;12,068;4;2;1;1;1;3;1
166487;12,147;3;4;1;2;1;5;1
167987;12,233;1;2;1;5;3;4;1
169487;12,317;1;3;1;2;1;4;1
170987;12,405;1;3;1;2;1;4;1
