Iteration;Time;BestFitness;LastCalledHeur;IsRelay;NumOfMoves-LLH0;NumOfMoves-LLH1;NumOfMoves-LLH2;NumOfMoves-LLH3;NumOfMoves-LLH4;NumOfMoves-LLH5;NumOfMoves-LLH6;LAProb-LLH0;LAProb-LLH1;LAProb-LLH2;LAProb-LLH3;LAProb-LLH4;LAProb-LLH5;LAProb-LLH6;
2000;0,929;-35,0;-1;-1;146;233;244;88;238;1067;62;0;0,015030634138372767;0,011142288029990368;0;0,07550666755868829;0,8983204102729486;0
3500;1,104;-31,0;-1;-1;146;263;261;88;454;2304;62;0;0,008282733293156264;0,006301507551612977;0;0,07598797461640021;0,9094277845388304;0
5000;1,285;-37,0;-1;-1;150;282;279;91;557;3685;68;0;0,01240459060613189;0,009641933279095452;0;0,05171299632966436;0,9262404797851083;0
6500;1,446;-42,0;-1;-1;150;308;297;91;649;5049;68;0;0,01459985642632921;0,01182781003977426;0;0,05280113238387424;0,9207712011500223;0
8000;1,606;-42,0;-1;-1;150;333;320;91;747;6403;68;0,011645481922026746;0,025982550424691865;0,021729790721712928;0,015661751885782383;0,0881195058555148;0,8341794174991656;0,0026815016911057514
10000;1,897;-43,0;-1;-1;198;399;380;144;962;7981;83;0,11362644025657072;0;0;0,14072705252652393;0,720458814610684;0;0,025187692606221352
11500;1,972;-32,0;-1;-1;333;399;380;325;2118;7981;111;0,02256796657788133;0;0;0,0202558558018371;0,9571761776202816;0;0
12500;2,039;-33,0;-1;-1;365;399;380;347;3064;7981;111;0,037219166607893914;0;0;0,03310533935901545;0,9296754940330906;0;0
13500;2,1;-33,0;-1;-1;421;399;380;398;3957;7981;111;0,06462741443288736;0;0;0,0552377767713518;0,8801348087957608;0;0
14500;2,159;-33,0;-1;-1;515;402;382;464;4804;7985;111;0,012029327376238123;0,016618983720909662;0,026093658385799794;0,01017097789858188;0,1081033575999414;0,8269836950185292;0
16000;2,236;-39,0;-1;-1;525;423;405;473;4897;9329;111;0,005007012103030403;0;0,010786005858515182;0,004206354193774808;0;0,9785108886642911;0,0014897391803885558
17500;2,309;-28,0;-1;-1;534;423;422;481;4897;10792;114;0,0032189054729240833;0;0;0,0026912766741351386;0;0,9931418658777363;9,479519752043922E-4
19000;2,38;-38,0;-1;-1;536;423;422;484;4897;12286;115;0,0026309252514396817;0;0;0,002192766306078104;0;0,9951763084424822;0
20000;2,435;-34,0;-1;-1;539;423;422;485;4897;13282;115;0,0019395480451354506;0;0;0,0016218577923431871;0;0,9964385941625215;0
21000;2,489;-35,0;-1;-1;544;424;424;489;4898;14282;116;0,010723253431317165;0;0;0,001796451282254209;0,019108530296696367;0,9683717649897322;0
22500;2,572;-37,0;-1;-1;564;424;424;491;4927;15731;116;0,011970813246056247;0,0034470722348868906;0,0053834083289951715;0,0020573856389616042;0,021645646633230427;0,9554956739178697;0
24000;2,663;-38,0;-1;-1;607;428;429;493;4975;17129;116;0,7517815242712419;0,07361079658845575;0,11498516535284606;0,04398684734550289;0;0;0,01563566644195341
25500;2,767;-35,0;-1;-1;1245;515;576;1107;4975;17129;130;0;4,719795108805851E-5;5,441495269972213E-4;0,9993989235617854;0;0;9,728960129388311E-6
27000;2,856;-32,0;-1;-1;1245;515;577;2606;4975;17129;130;0;4,117592942988256E-5;4,73896503358874E-4;0,9994849275672112;0;0;0
28000;2,913;-40,0;-1;-1;1245;515;577;3606;4975;17129;130;0;6,526554181223988E-5;7,507528641674295E-4;0,9991839815940203;0;0;0
29000;2,976;-27,0;-1;-1;1246;517;583;4603;4976;17132;135;0;4,9958704169735907E-5;0;0,9863352007520073;3,562623950821116E-4;0,013258578148740938;0
30500;3,066;-33,0;-1;-1;1246;518;583;6080;4976;17154;135;5,64374201276784E-4;0;0;0,986697368258122;3,345998122393241E-4;0,012403657728361758;0
32000;3,144;-37,0;-1;-1;1247;518;583;7557;4977;17175;135;8,685819594642137E-4;0;0;0,9786325773234125;5,154295905659394E-4;0,01996880193247861;1,460919407883341E-5
