Iteration;Time;BestFitness;LastCalledHeur;IsRelay;NumOfMoves-LLH0;NumOfMoves-LLH1;NumOfMoves-LLH2;NumOfMoves-LLH3;NumOfMoves-LLH4;NumOfMoves-LLH5;NumOfMoves-LLH6;NumOfMoves-LLH7;NumOfMoves-LLH8;LAProb-LLH0;LAProb-LLH1;LAProb-LLH2;LAProb-LLH3;LAProb-LLH4;LAProb-LLH5;LAProb-LLH6;LAProb-LLH7;LAProb-LLH8;
2000;0,787;-22,0;-1;-1;450;109;193;433;239;382;38;101;183;0,3138332209761641;0;0;0,17910814195723573;0,15074439855945948;0,3335763250989334;0;0,022737913408207234;0
3500;1,002;-23,0;-1;-1;810;109;193;779;429;959;38;128;183;0,09551467139164917;0;0;0,22347388172709948;0,07292926038495844;0,6080821864962929;0;0;0
5000;1,125;-21,0;-1;-1;893;113;202;995;502;2115;45;133;189;0,014306493313145863;0;0;0,026494356327386177;0,00959199619760069;0,9496071541618674;0;0;0
6500;1,385;-23,0;-1;-1;922;117;206;1042;521;3578;53;137;201;0,0100972112200031;0;0;0,018114479333841322;0,006581816733336775;0,9652064927128188;0;0;0
8000;1,506;-29,0;-1;-1;937;117;206;1076;535;5015;53;137;201;0,014495829450606169;0,001987194341937283;0,010893950756209591;0,02521398738432725;0,009260192558737425;0,9279288493320397;0,00140114312013035;0;0,00881885305601232
10000;1,696;-31,0;-1;-1;973;124;239;1145;565;6890;59;139;222;0;0,06642137074457284;0,3072949046064526;0;0,28232822932777385;0;0,044354799896069025;0,0580642368024749;0,2415364586226567
11500;1,894;-34,0;-1;-1;973;247;549;1145;1272;6890;115;202;463;0;0,056122013703229286;0,10569781728474455;0;0,7335049629462703;0;0,02539703328954204;0;0,07927817277621389
13000;2,079;-35,0;-1;-1;973;436;753;1145;2167;6890;168;202;622;0;0,5273997770229132;0,2324796014791266;0;0;0;0,03922996274721822;0;0,20089065875074194
14500;2,277;-36,0;-1;-1;974;1014;1098;1147;2169;6921;520;206;857;0;0,3843626669604154;0,25090278035622465;0;0;0;0,19490901327180402;0;0,16982553941155584
16000;2,421;-36,0;-1;-1;974;1605;1479;1147;2169;6921;763;206;1142;0,028630790004747567;4,30588445599554E-4;2,6411788603285E-4;0,04764836158933782;0;0,9228042344167846;0;0;2,219076574976412E-4
17500;2,547;-36,0;-1;-1;1031;1605;1479;1239;2169;8272;763;206;1142;0,045928055160862805;7,555545752450669E-4;4,634572059233077E-4;0,0710545867981518;0;0,8814089541983032;0;0;3,8939206151399964E-4
19000;2,687;-27,0;-1;-1;1117;1605;1481;1359;2169;9563;763;206;1143;0,041591887171788904;0;4,7812545620538383E-4;0,062490861952819755;0,010562097915054495;0,8829415849493166;0;0,0015331006280539024;4,0234192676100216E-4
