Iteration;Time;BestFitness;LastCalledHeur;IsRelay;NumOfMoves-LLH0;NumOfMoves-LLH1;NumOfMoves-LLH2;NumOfMoves-LLH3;NumOfMoves-LLH4;NumOfMoves-LLH5;NumOfMoves-LLH6;LAProb-LLH0;LAProb-LLH1;LAProb-LLH2;LAProb-LLH3;LAProb-LLH4;LAProb-LLH5;LAProb-LLH6;
2000;0,198;-33,0;-1;-1;149;126;615;268;468;455;71;0;0;0,368536211009075;0,12773612187824004;0,26724720860542706;0,2364804585072579;0
3500;0,255;-37,0;-1;-1;149;126;703;305;605;1693;71;0;0;0,05806790382875801;0,02126805054661834;0,08379660889106305;0,8368674367335606;0
5000;0,308;-33,0;-1;-1;151;128;733;359;734;2998;80;0;0;0,010530372353350134;0,01651372205124938;0,044616852240775134;0,9283390533546253;0
6500;0,358;-37,0;-1;-1;151;128;758;403;817;4346;80;0;0;0,024144369343718268;0,03319450353897863;0,08808057506614408;0,854580552051159;0
8000;0,409;-40,0;-1;-1;151;128;800;451;925;5648;80;0,005190169103542493;0,005085327092674451;0,04384488204118267;0,02683912229241601;0,06621578233913109;0,8518776563870047;9,470607440486054E-4
10000;0,48;-33,0;-1;-1;171;158;910;510;1164;7220;90;0,005796106372209861;0,005205022632050053;0;0;0,15228114958868497;0,8367177214070551;0
11500;0,526;-35,0;-1;-1;183;173;910;510;1397;8460;90;0,00824344166813857;0,00711553524763794;0;0;0,15782121166730667;0,8268198114169167;0
13000;0,571;-41,0;-1;-1;199;186;910;510;1628;9700;90;0,008982881206849359;0,007910315930645388;0;0;0,13422288122295875;0,8488839216395465;0
14500;0,617;-24,0;-1;-1;210;199;910;510;1841;10963;90;0,01113939442530656;0,009701366465369735;0;0;0,126490649604337;0,8526685895049867;0
16000;0,669;-31,0;-1;-1;227;212;916;511;2017;12269;94;0,00932429022186535;0,008617717785807916;0,1224778606236413;0,07668596941946804;0,09554369282015077;0,6873504691290666;0
17500;0,722;-34,0;-1;-1;241;223;1058;605;2136;13389;94;0,009820812494858909;0,008796047333598393;0;0,06428268924221818;0;0,9141395990411372;0,0029608518881873206
19000;0,767;-38,0;-1;-1;256;238;1058;701;2136;14758;99;0,010763053639433341;0,009515793924630957;0;0;0;0,9763959182158229;0,0033252342201128106
20500;0,812;-44,0;-1;-1;273;256;1058;701;2136;16221;101;0,010569234908771402;0,00921097977914754;0;0;0;0,9766742501512653;0,003545535160815711
22000;0,857;-20,0;-1;-1;287;273;1058;701;2136;17685;106;0,010915061072086235;0,009285162730219614;0;0;0;0,9761325406259316;0,003667235571762725
23500;0,906;-38,0;-1;-1;307;292;1062;704;2141;19158;111;0,007244740066022941;0,006178060152525904;0;0;0,10220355445226154;0,8843736453291896;0
