Iteration;Time;TD-0;TD-1;TD-2;TD-3;TD-4;TD-5;TD-6;
2152;0,205;4;4;0;0;0;0;4
3652;0,261;3;3;0;0;0;0;3
5183;0,314;2;2;0;0;0;0;2
6683;0,364;1;1;0;0;0;0;1
8183;0,415;0;0;0;0;0;0;0
10223;0,486;0;0;4;4;0;0;5
11723;0,532;0;0;3;3;0;0;4
13223;0,577;0;0;2;2;0;0;3
14723;0,624;0;0;1;1;0;0;2
16246;0,676;0;0;0;0;0;0;1
17746;0,728;0;0;5;0;4;0;0
19246;0,773;0;0;4;4;3;0;0
20746;0,818;0;0;3;3;2;0;0
22246;0,863;0;0;2;2;1;0;0
23775;0,912;0;0;1;1;0;0;4
25275;0,957;0;0;0;0;0;0;3
26775;1,003;4;0;0;5;0;0;2
28275;1,05;3;0;0;4;0;0;1
29775;1,096;2;0;0;3;0;0;0
31275;1,148;1;0;0;2;4;0;0
32805;1,201;0;0;0;1;3;0;4
34305;1,251;0;0;0;0;2;0;3
35805;1,303;0;0;4;0;1;0;2
37305;1,348;0;0;3;0;0;0;1
38805;1,394;0;0;2;0;5;0;0
40305;1,44;4;0;1;0;4;0;0
41805;1,484;3;0;0;0;3;0;4
43331;1,53;2;0;0;0;2;0;3
44831;1,575;1;0;0;0;1;0;2
46331;1,619;0;0;0;0;0;0;1
47831;1,671;5;0;0;4;0;0;0
49331;1,716;4;0;0;3;4;0;0
50831;1,762;3;0;0;2;3;0;4
51831;1,79;2;0;0;1;2;0;3
52831;1,818;1;0;0;0;1;0;2
54360;1,864;0;0;0;0;0;0;1
55860;1,911;0;0;4;4;0;0;0
57360;1,956;0;0;3;3;4;0;5
58360;1,986;0;0;2;2;3;0;4
59360;2,015;0;0;1;1;2;0;3
60360;2,048;0;0;0;0;1;0;2
61860;2,1;0;4;0;0;0;0;1
63360;2,148;0;3;0;4;0;0;0
64860;2,196;0;2;0;3;0;0;6
66389;2,246;0;1;0;2;0;0;5
67889;2,294;0;0;0;1;0;0;4
69389;2,337;0;0;0;0;4;0;3
70889;2,381;0;0;0;0;3;4;2
72389;2,421;0;0;0;0;2;3;1
73889;2,461;0;0;0;0;1;2;0
75389;2,504;4;0;0;0;0;1;0
76889;2,547;3;4;0;0;0;0;4
78389;2,589;2;3;0;0;0;0;3
79889;2,632;1;2;0;0;0;0;2
81411;2,676;0;1;0;0;0;0;1
82911;2,721;0;0;0;0;0;4;0
84411;2,767;0;0;0;4;0;3;5
85911;2,818;0;0;0;3;0;2;4
87411;2,861;0;0;0;2;0;1;3
88911;2,904;0;0;0;1;0;0;2
90411;2,947;0;0;0;0;4;0;1
91911;2,989;0;0;0;0;3;4;0
93411;3,032;4;0;0;0;2;3;0
94911;3,074;3;0;0;0;1;2;4
95911;3,099;2;0;0;0;0;1;3
97434;3,144;1;0;0;0;0;0;2
98934;3,186;0;0;4;0;0;0;1
100434;3,228;0;0;3;0;0;4;0
101934;3,271;0;0;2;4;0;3;0
103434;3,315;0;0;1;3;0;2;4
104434;3,343;0;0;0;2;0;1;3
105934;3,389;0;0;0;1;0;0;2
107434;3,439;0;0;0;0;4;0;1
108934;3,488;0;0;0;0;3;4;0
110434;3,538;0;0;4;0;2;3;0
111934;3,585;0;0;3;0;1;2;4
112951;3,615;0;0;2;0;0;1;3
114451;3,664;0;0;1;0;0;0;2
115951;3,712;0;0;0;0;4;0;1
117451;3,768;0;0;0;0;3;4;0
118951;3,812;4;0;0;0;2;3;0
120451;3,852;3;0;0;0;1;2;4
121451;3,879;2;0;0;0;0;1;3
122951;3,925;1;0;0;0;0;0;2
124451;3,971;0;0;0;0;4;0;1
125951;4,018;0;4;0;0;3;0;0
127451;4,067;0;3;0;0;2;0;0
128976;4,115;0;2;0;4;1;0;4
129976;4,145;0;1;0;3;0;0;3
131476;4,191;0;0;0;2;0;0;2
132976;4,237;0;0;4;1;0;0;1
134476;4,279;0;0;3;0;0;0;0
135976;4,322;4;0;2;0;0;0;5
137476;4,363;3;0;1;0;0;0;4
138976;4,405;2;0;0;0;0;0;3
140476;4,447;1;4;0;0;0;0;2
141976;4,489;0;3;0;0;0;0;1
143476;4,531;0;2;0;0;4;0;0
145004;4,575;0;1;4;0;3;0;0
146504;4,615;0;0;3;0;2;0;4
148004;4,658;0;0;2;0;1;0;3
149504;4,699;0;0;1;0;0;0;2
151004;4,741;0;0;0;0;0;4;1
152504;4,783;0;0;0;4;0;3;0
154004;4,825;0;0;0;3;0;2;5
155504;4,867;0;0;0;2;0;1;4
157004;4,908;0;0;0;1;0;0;3
158504;4,95;0;0;4;0;0;0;2
160004;4,992;4;0;3;0;0;0;1
161525;5,035;3;0;2;0;0;0;0
163025;5,078;2;0;1;0;0;0;6
164525;5,119;1;0;0;0;0;0;5
166025;5,161;0;0;0;4;0;0;4
167525;5,204;0;0;4;3;0;0;3
169025;5,245;0;0;3;2;0;0;2
170525;5,286;0;0;2;1;0;0;1
172025;5,328;0;0;1;0;0;0;0
173525;5,371;0;4;0;0;4;0;0
175025;5,413;0;3;0;0;3;0;4
176525;5,454;0;2;0;0;2;0;3
178051;5,507;0;1;0;0;1;0;2
179551;5,547;0;0;0;0;0;0;1
181051;5,59;4;0;0;0;5;0;0
182551;5,632;3;0;0;0;4;0;5
184051;5,673;2;0;0;0;3;0;4
185551;5,714;1;0;0;0;2;0;3
187051;5,755;0;0;0;0;1;0;2
188551;5,797;0;4;0;0;0;0;1
190051;5,838;0;3;0;0;6;0;0
191551;5,88;4;2;0;0;5;0;6
192551;5,906;3;1;0;0;4;0;5
193566;5,933;2;0;0;0;3;0;4
195066;5,974;1;0;0;0;2;0;3
196566;6,014;0;0;0;0;1;0;2
198066;6,056;5;0;0;0;0;0;1
199566;6,099;4;0;0;0;0;4;0
201066;6,142;3;0;4;0;0;3;0
202566;6,185;2;0;3;0;0;2;4
203566;6,213;1;0;2;0;0;1;3
204566;6,24;0;0;1;0;0;0;2
206066;6,287;6;0;0;0;0;0;1
207566;6,329;5;0;0;0;4;0;0
209094;6,373;4;4;0;0;3;0;0
210594;6,414;3;3;0;0;2;0;4
211594;6,441;2;2;0;0;1;0;3
212594;6,468;1;1;0;0;0;0;2
214094;6,509;0;0;0;0;0;0;1
215594;6,552;7;0;4;0;0;0;0
217094;6,594;6;0;3;0;0;0;5
218594;6,634;5;0;2;0;0;0;4
220094;6,675;4;0;1;0;0;0;3
221594;6,718;3;0;0;0;0;0;2
223094;6,763;2;0;0;0;4;0;1
224624;6,807;1;0;0;0;3;0;0
226124;6,85;0;0;0;0;2;0;0
227624;6,894;0;4;0;4;1;0;4
228624;6,92;0;3;0;3;0;0;3
230124;6,961;0;2;0;2;0;0;2
231624;7,003;0;1;0;1;0;0;1
233124;7,048;0;0;0;0;0;0;0
235124;7,106;4;0;0;0;0;0;5
236624;7,148;3;0;0;0;4;0;4
238124;7,189;2;0;0;0;3;0;3
239624;7,23;1;0;0;0;2;0;2
241154;7,273;0;0;0;0;1;0;1
242654;7,314;5;0;0;0;0;0;0
244154;7,356;4;0;0;0;5;0;6
245654;7,397;3;0;0;0;4;0;5
247154;7,437;2;0;0;0;3;0;4
248654;7,478;1;0;0;0;2;0;3
250154;7,519;0;0;0;0;1;0;2
251654;7,561;6;0;0;0;0;0;1
253154;7,604;5;0;0;0;0;4;0
254654;7,647;4;0;4;0;0;3;7
255654;7,674;3;0;3;0;0;2;6
256669;7,702;2;0;2;0;0;1;5
257669;7,734;1;0;1;0;0;0;4
259169;7,776;0;0;0;0;0;0;3
260669;7,819;7;0;0;0;4;0;2
262169;7,86;6;0;0;0;3;0;1
263669;7,901;5;0;0;0;2;0;0
265169;7,942;4;0;0;0;1;0;8
266669;7,983;3;0;0;0;0;0;7
268169;8,026;2;0;0;0;5;0;6
269669;8,067;1;0;0;0;4;0;5
271169;8,109;0;0;0;0;3;0;4
272694;8,153;0;0;0;4;2;0;3
274194;8,195;0;0;0;3;1;0;2
275694;8,236;0;0;0;2;0;0;1
277194;8,279;4;0;0;1;0;0;0
278694;8,321;3;0;0;0;0;0;8
280194;8,363;2;0;0;0;4;0;7
281694;8,404;1;0;0;0;3;0;6
283194;8,446;0;0;0;0;2;0;5
284694;8,488;0;0;0;4;1;0;4
286194;8,528;0;0;0;3;0;0;3
287694;8,57;4;0;0;2;0;0;2
289216;8,613;3;0;0;1;0;0;1
290716;8,654;2;0;0;0;0;0;0
292216;8,697;1;4;0;0;0;0;8
293716;8,738;0;3;0;0;0;0;7
295216;8,781;5;2;0;0;0;0;6
296716;8,822;4;1;0;0;0;0;5
298216;8,863;3;0;0;0;0;0;4
299716;8,905;2;0;0;0;4;0;3
301216;8,946;1;0;0;0;3;0;2
302716;8,987;0;0;0;0;2;0;1
304216;9,029;6;0;0;0;1;0;0
305743;9,074;5;0;0;0;0;4;0
307243;9,117;4;0;0;0;0;3;4
308743;9,158;3;0;0;0;0;2;3
310243;9,2;2;0;0;0;0;1;2
311743;9,241;1;0;0;0;0;0;1
313243;9,283;0;0;0;0;4;0;0
314743;9,326;0;0;0;4;3;0;5
316243;9,367;0;0;0;3;2;0;4
317743;9,408;0;0;0;2;1;0;3
319243;9,449;0;0;0;1;0;0;2
320743;9,492;4;0;0;0;0;0;1
322270;9,536;3;0;0;0;4;0;0
323770;9,578;2;0;0;0;3;0;6
325270;9,619;1;0;0;0;2;0;5
326770;9,66;0;0;0;0;1;0;4
328270;9,711;0;0;4;0;0;0;3
329770;9,753;4;0;3;0;0;0;2
331270;9,795;3;0;2;0;0;0;1
332770;9,836;2;0;1;0;0;0;0
334270;9,879;1;0;0;0;0;0;7
