Iteration;Time;BestFitness;LastCalledHeur;IsRelay;NumOfMoves-LLH0;NumOfMoves-LLH1;NumOfMoves-LLH2;NumOfMoves-LLH3;NumOfMoves-LLH4;NumOfMoves-LLH5;NumOfMoves-LLH6;NumOfMoves-LLH7;NumOfMoves-LLH8;LAProb-LLH0;LAProb-LLH1;LAProb-LLH2;LAProb-LLH3;LAProb-LLH4;LAProb-LLH5;LAProb-LLH6;LAProb-LLH7;LAProb-LLH8;
2000;1,07;-36,0;-1;-1;39;233;549;131;371;390;38;125;187;0;0,0658135768578409;0,4343520029560984;0;0,2678162980908934;0,14037664820615028;0;0;0,09164147388901717
3500;1,242;-32,0;-1;-1;39;287;934;131;1219;537;38;125;253;0;0,03477200988359821;0;0;0,8064373384801252;0,11408712884267413;0;0;0,04470352279360245
5000;1,363;-28,0;-1;-1;44;337;936;132;2427;701;42;129;339;0;0,028362711184090717;0;0;0,857518654765624;0,08149544089638529;0;0;0,03262319315389983
6500;1,572;-30,0;-1;-1;44;347;936;132;3786;800;42;129;371;0;0,005777236928119806;0;0;0,8968708721381501;0,08536802169174854;0;0;0,011983869241981604
8000;1,805;-32,0;-1;-1;44;362;936;132;5024;1021;42;129;397;0,008174147592581121;0,009262141159811324;0;0,04791866298485702;0,7310067741241452;0,16966478031573493;0,0010974770282306296;0,014091282651563895;0,018784734143075875
10000;1,986;-27,0;-1;-1;62;391;941;216;6502;1372;48;150;442;0,0072268710523527985;0,008882136488060206;0,2480940636270013;0;0,7176799947317156;0;0,0010302640846899989;0;0,017086670016180087
11500;2,099;-27,0;-1;-1;78;410;1288;216;7586;1372;49;150;475;0,009681693269102455;0,01277199451815027;0,24386433217297296;0;0,7336819800397745;0;0;0;0
13000;2,24;-30,0;-1;-1;218;422;1603;216;8619;1372;49;150;475;0,17423960761273705;0,006390471139607811;0,16711539617939958;0;0,6522545250682557;0;0;0;0
14500;2,373;-25,0;-1;-1;524;433;1882;216;9523;1372;49;150;475;0,3376065190103682;0;0,12842712630471892;0;0,5339663546849128;0;0;0;0
15500;2,441;-18,0;-1;-1;789;435;2008;219;10137;1373;50;151;476;0,1977418561835344;0;0,12802278320448168;0;0,5903351410712113;0,08390021954077244;0;0;0
17000;2,587;-27,0;-1;-1;1025;435;2188;219;11052;1542;50;151;476;0,18844185521157747;0;0,1107212146855932;0,015919037140172412;0,5633370241554556;0,10439189045303653;6,09462145717096E-4;0,006943452280674723;0,009636063927772852
19000;2,76;-21,0;-1;-1;1386;435;2389;250;12237;1727;51;163;500;0;0;0;0,02302855727703801;0,9492227837608592;0;0,0010400006847210387;0,010848460380601605;0,015860197896780302
20500;2,875;-33,0;-1;-1;1386;435;2389;352;13599;1727;53;176;521;0;0,006979275884649099;0;0,16523134592449804;0,8156395132647147;0;0;0;0,012149864926138149
